time,pos1,vel1,tau1,pos2,vel2,tau2
4.605516934394836426e+01,-5.476081483176926668e-01,-1.082417582417583901e+00,-3.527766378298803573e+00,1.317998016327148747e-01,-8.846153846153832490e-01,-1.444911087264636018e+00
4.605850315093994141e+01,-5.514229037918667586e-01,-1.269230769230770051e+00,-3.476664225374485273e+00,1.291294728007930104e-01,-8.846153846153832490e-01,-1.464974902897438813e+00
4.606183695793151855e+01,-5.552376592660408505e-01,-1.214285714285715301e+00,-3.494384247913183916e+00,1.260776684214537369e-01,-8.626373626373613490e-01,-1.408949760471155166e+00
4.606517076492309570e+01,-5.594338902876323516e-01,-1.368131868131868600e+00,-3.435964884782344519e+00,1.226443884946970542e-01,-9.835164835164817987e-01,-1.345500861833593742e+00
4.606850457191467285e+01,-5.624856946669716251e-01,-1.016483516483518201e+00,-3.675251315659952667e+00,1.195925841153577807e-01,-9.505494505494489488e-01,-1.427218026564142095e+00
4.607183837890625000e+01,-5.651560234988934894e-01,-8.296703296703284991e-01,-3.784990066991618107e+00,1.173037308308533255e-01,-7.637362637362627993e-01,-1.593064765005009598e+00
4.607517218589782715e+01,-5.682078278782327629e-01,-8.626373626373613490e-01,-3.749921252777863590e+00,1.142519264515140520e-01,-7.967032967032956492e-01,-1.469194635913970037e+00
4.607850599288940430e+01,-5.716411078049894456e-01,-1.049450549450551051e+00,-3.707375202359384225e+00,1.115815976195921877e-01,-9.175824175824160989e-01,-1.559154954429855300e+00
4.608183979988098145e+01,-5.743114366369113100e-01,-1.016483516483518201e+00,-3.886236372830458752e+00,1.089112687876703234e-01,-8.626373626373613490e-01,-1.580653405315661786e+00
4.608517360687255859e+01,-5.777447165636679927e-01,-9.835164835164817987e-01,-3.775326655680566912e+00,1.058594644083310499e-01,-8.296703296703284991e-01,-1.526060064784886539e+00
4.608850741386413574e+01,-5.815594720378420845e-01,-9.505494505494489488e-01,-3.725602675971655842e+00,1.028076600289917764e-01,-8.626373626373613490e-01,-1.540335225334381608e+00
4.609184122085571289e+01,-5.849927519645987672e-01,-1.016483516483518201e+00,-3.820988171984738724e+00,9.975585564965250285e-02,-8.846153846153832490e-01,-1.554812870219282273e+00
4.609517502784729004e+01,-5.884260318913554499e-01,-9.505494505494489488e-01,-3.847855951442161526e+00,9.708552681773063853e-02,-7.637362637362627993e-01,-1.645787688022233963e+00
4.609850883483886719e+01,-5.918593118181121326e-01,-9.505494505494489488e-01,-3.874870723597810596e+00,9.441519798580877421e-02,-8.296703296703284991e-01,-1.668298547146696897e+00
4.610184264183044434e+01,-5.945296406500339970e-01,-9.175824175824160989e-01,-4.054621814590674944e+00,9.174486915388690988e-02,-8.626373626373613490e-01,-1.691010619861100794e+00
4.610517644882202148e+01,-5.971999694819558613e-01,-7.637362637362627993e-01,-4.097186912019392224e+00,8.869306477454763638e-02,-8.626373626373613490e-01,-1.637628367730886714e+00
4.610851025581359863e+01,-6.010147249561299532e-01,-1.181318681318682451e+00,-3.911010984622541375e+00,8.602273594262577205e-02,-8.626373626373613490e-01,-1.729407176630540999e+00
4.611184406280517578e+01,-6.052109559777214542e-01,-1.236263736263737201e+00,-3.854680143584046981e+00,8.258945601586908936e-02,-1.049450549450551051e+00,-1.600130086728631662e+00
4.611517786979675293e+01,-6.094071869993129553e-01,-1.236263736263737201e+00,-3.867157394427983785e+00,7.953765163652981585e-02,-9.505494505494489488e-01,-1.684678785085717445e+00
4.611851167678833008e+01,-6.128404669260696380e-01,-1.016483516483518201e+00,-4.032366447226453765e+00,7.686732280460795153e-02,-7.967032967032956492e-01,-1.777056036433608321e+00
4.612184572219848633e+01,-6.162737468528263207e-01,-9.505494505494489488e-01,-4.060384972105894441e+00,7.381551842526867802e-02,-8.846153846153832490e-01,-1.724671179455019354e+00
4.612517952919006348e+01,-6.193255512321655942e-01,-9.505494505494489488e-01,-4.164838358335676283e+00,7.076371404592940451e-02,-8.846153846153832490e-01,-1.741150075685307108e+00
4.612851333618164062e+01,-6.219958800640874585e-01,-7.637362637362627993e-01,-4.277060086652640258e+00,6.771190966659013100e-02,-8.626373626373613490e-01,-1.757826678893921191e+00
4.613184714317321777e+01,-6.254291599908441412e-01,-1.049450549450551051e+00,-4.168163904449720292e+00,6.427862973983344830e-02,-9.835164835164817987e-01,-1.698405429226379493e+00
4.613518095016479492e+01,-6.288624399176008239e-01,-1.049450549450551051e+00,-4.196735898733237491e+00,6.046387426565935641e-02,-1.049450549450551051e+00,-1.631551472181609341e+00
4.613851475715637207e+01,-6.326771953917749158e-01,-1.115384615384616751e+00,-4.149148831978148877e+00,5.703059433890267371e-02,-1.148351648351649601e+00,-1.709854571013032398e+00
4.614184856414794922e+01,-6.364919508659490077e-01,-1.214285714285715301e+00,-4.170362477850320104e+00,5.397878995956340020e-02,-9.835164835164817987e-01,-1.795983070275269711e+00
4.614518237113952637e+01,-6.395437552452882812e-01,-9.175824175824160989e-01,-4.344300519053684084e+00,5.092698558022412669e-02,-8.846153846153832490e-01,-1.813641399439514856e+00
4.614851617813110352e+01,-6.422140840772101456e-01,-6.978021978021970995e-01,-4.457335707946018744e+00,4.787518120088485318e-02,-8.626373626373613490e-01,-1.831494693327627710e+00
4.615184998512268066e+01,-6.452658884565494191e-01,-8.626373626373613490e-01,-4.425542479668710172e+00,4.482337682154557967e-02,-9.835164835164817987e-01,-1.849542485569731998e+00
4.615518379211425781e+01,-6.479362172884712834e-01,-9.175824175824160989e-01,-4.538841302489519336e+00,4.215304798962371535e-02,-9.175824175824160989e-01,-1.944079416608252675e+00
4.615851759910583496e+01,-6.509880216678105569e-01,-9.175824175824160989e-01,-4.507309809297495917e+00,3.871976806286703265e-02,-1.049450549450551051e+00,-1.817554087764605031e+00
4.616185140609741211e+01,-6.548027771419846488e-01,-1.082417582417583901e+00,-4.391983133296531783e+00,3.490501258869294077e-02,-1.115384615384616751e+00,-1.752257929773152423e+00
4.616518521308898926e+01,-6.589990081635761499e-01,-1.082417582417583901e+00,-4.337821024831101546e+00,3.109025711451884888e-02,-1.082417582417583901e+00,-1.755819976566829643e+00
4.616851902008056641e+01,-6.628137636377502417e-01,-1.049450549450551051e+00,-4.428747143389931473e+00,2.841992828259698456e-02,-1.016483516483518201e+00,-1.988459478397160085e+00
4.617185282707214355e+01,-6.662470435645069244e-01,-8.296703296703284991e-01,-4.527429327696363082e+00,2.498664835584030186e-02,-1.016483516483518201e+00,-1.862703609921041448e+00
