time,shoulder_pos,elbow_pos,shoulder_vel,elbow_vel,shoulder_acc,elbow_acc
13.7,0.587512603192341,1.27161234421742,0.947869655741379,-0.475568625810185,0.371555006566937,-0.646278661157185
13.7033333333333,0.590674232917433,1.27002352501927,0.949104131280138,-0.47772055279669,0.369126192934222,-0.644874498990644
13.7066666666667,0.593839964067542,1.26842754053211,0.950330497027607,-0.47986778913679,0.366689145345489,-0.643464284140749
13.71,0.597009769564284,1.26682440642503,0.951548725582441,-0.482010314690962,0.364243890884075,-0.642048038455023
13.7133333333333,0.600183622238091,1.26521413843417,0.952758789633501,-0.484148109393157,0.361790456660793,-0.640625783860926
13.7166666666667,0.603361494828507,1.26359675236241,0.953960661960179,-0.486281153250035,0.359328869966313,-0.639197542066095
13.72,0.606543359984492,1.26197226407917,0.955154315433277,-0.488409426340264,0.356859158211209,-0.637763334923047
13.7233333333333,0.609729190264729,1.26034068952014,0.956339723014921,-0.490532908816188,0.35438134893595,-0.636323184454168
13.7266666666667,0.612918958137925,1.25870204468706,0.957516857759516,-0.492651580903292,0.351895470008245,-0.634877112731802
13.73,0.616112635983126,1.25705634564745,0.958685692814976,-0.494765422901067,0.349401549528117,-0.633425141958188
13.7333333333333,0.619310196090025,1.25540360853438,0.959846201423037,-0.496874415183013,0.34689961556561,-0.631967294180691
13.7366666666667,0.622511610659279,1.25374384954623,0.960998356918746,-0.498978538195605,0.344389696360636,-0.630503591586554
13.74,0.625716851802817,1.25207708494641,0.962142132732108,-0.501077772460257,0.341871820462858,-0.62903405660785
13.7433333333333,0.62892589154416,1.25040333106316,0.963277502388499,-0.50317209857299,0.339346016399455,-0.627558711471798
13.7466666666667,0.63213870181874,1.24872260428926,0.964404439508104,-0.505261497203402,0.336812312974888,-0.62607757858546
13.75,0.635355254474214,1.24703492108181,0.965522917808331,-0.507345949096893,0.33427073929837,-0.624590680515791
13.7533333333333,0.638575521270796,1.24534029796195,0.966632911103427,-0.509425435073507,0.331721324454137,-0.623098039724823
13.7566666666667,0.64179947388157,1.24363875151465,0.967734393304692,-0.511499936028392,0.329164097698786,-0.621599678814477
13.76,0.645027083892827,1.24193029838843,0.968827338421419,-0.51356943293227,0.326599088538715,-0.620095620401662
13.7633333333333,0.64825832280438,1.2402149552951,0.969911720561617,-0.51563390683107,0.324026326520288,-0.618585887148249
13.7666666666667,0.651493162029904,1.23849273900955,0.970987513931554,-0.517693338846592,0.321445841394707,-0.617070501851003
13.77,0.654731572897257,1.23676366636946,0.972054692837582,-0.519747710176743,0.318857663315353,-0.615549487361644
13.7733333333333,0.657973526648822,1.23502775427504,0.97311323168699,-0.52179700209567,0.316261822358166,-0.614022866506914
13.7766666666667,0.661218994441837,1.23328501968882,0.974163104986636,-0.523841195953456,0.313658348681523,-0.612490662208476
13.78,0.664467947348733,1.23153547963535,0.975204287344866,-0.52588027317706,0.311047272833487,-0.610952897507899
13.7833333333333,0.667720356357469,1.22977915120097,0.976236753472193,-0.527914215270175,0.308428625374613,-0.609409595331845
13.7866666666667,0.67097619237188,1.22801605153355,0.977260478180697,-0.529943003812605,0.305802437012836,-0.607860778776836
13.79,0.674235426212007,1.22624619784222,0.978275436385612,-0.531966620462021,0.303168738783333,-0.606306471084284
13.7933333333333,0.677498028614451,1.22446960739714,0.979281603105919,-0.533985046953167,0.300527561796216,-0.604746695375691
13.7966666666667,0.680763970232713,1.2226862975292,0.980278953464253,-0.535998265097859,0.297878937246532,-0.603181474937431
13.8,0.684033221637546,1.22089628562982,0.981267462687563,-0.538006256786083,0.295222896581626,-0.601610833090849
13.8033333333333,0.687305753317297,1.21909958915063,0.982247106108131,-0.540009003985131,0.292559471296305,-0.600034793067361
13.8066666666667,0.690581535678267,1.21729622560325,0.983217859162872,-0.542006488739866,0.289888693062734,-0.598453378293229
13.81,0.693860539045049,1.21548621255903,0.984179697395216,-0.543998693173753,0.287210594010212,-0.596866612384561
13.8133333333333,0.697142733660902,1.21366956764876,0.985132596456273,-0.545985599489096,0.28452520612815,-0.595274518797595
13.8166666666667,0.700428089688091,1.21184630856243,0.986076532102737,-0.547967189965737,0.281832561483397,-0.593677120968583
13.82,0.703716577208253,1.21001645304899,0.987011480199496,-0.54994344696222,0.279132692522499,-0.592074442588575
13.8233333333333,0.707008166222754,1.20818001891602,0.987937416719553,-0.551914352916327,0.276425631776933,-0.590466507308651
13.8266666666667,0.71030282665305,1.20633702402954,0.988854317744675,-0.553879890344278,0.273711411890587,-0.588853338774897
13.83,0.713600528341052,1.20448748631372,0.98976215946549,-0.555840041841493,0.270990065714682,-0.58723496084323
13.8333333333333,0.716901241049487,1.2026314237506,0.990660918182773,-0.557794790083233,0.268261626297783,-0.585611397319608
13.8366666666667,0.720204934462271,1.20076885437984,0.991550570307476,-0.559744117823624,0.265526126773385,-0.583982671975014
13.84,0.72351157818487,1.19889979629844,0.992431092361262,-0.561688007896399,0.262783600457339,-0.582348808745303
13.8433333333333,0.726821141744679,1.19702426766053,0.993302460977191,-0.563626443215259,0.26003408069547,-0.580709831546344
13.8466666666667,0.730133594591385,1.19514228667701,0.994164652899232,-0.565559406773375,0.257277601080908,-0.579065764318987
13.85,0.733448906097341,1.19325387161537,0.995017644984397,-0.567486881644053,0.254514195603961,-0.57741663125388
13.8533333333333,0.736767045557947,1.19135904079938,0.995861414203259,-0.569408850981734,0.251743898120049,-0.575762456431761
13.8566666666667,0.740087982192029,1.18945781260883,0.996695937638531,-0.571325298020264,0.248966742587009,-0.574103263808467
13.86,0.743411685142204,1.18755020547925,0.997521192487172,-0.573236206073791,0.246182763332381,-0.572439077664577
13.8633333333333,0.746738123475277,1.18563623790167,0.998337156060747,-0.575141558538028,0.243391994673714,-0.570769922255687
13.8666666666667,0.750067266182609,1.18371592842233,0.999143805784997,-0.577041338888829,0.240594471105915,-0.569095821717491
13.87,0.75339908218051,1.18178929564241,0.999941119201453,-0.578935530682811,0.237790227436124,-0.567416800450471
13.8733333333333,0.756733540310619,1.17985635821777,1.0007290739679,-0.580824117558498,0.234979298454047,-0.565732882805148
13.8766666666667,0.760070609340296,1.17791713485868,1.00150764785781,-0.582707083234846,0.232161719096735,-0.564044093132043
13.88,0.763410257963004,1.17597164432954,1.00227681876188,-0.584584411512712,0.229337524628448,-0.562350455936556
13.8833333333333,0.766752454798709,1.1740199054486,1.00303656468867,-0.586456086274423,0.226506750181099,-0.560651995559214
13.8866666666667,0.770097168394262,1.17206193708771,1.00378686376309,-0.588322091483107,0.223669431078932,-0.558948736535392
13.89,0.773444367223796,1.17009775817205,1.0045276942292,-0.590182411184659,0.220825603178265,-0.557240703565332
13.8933333333333,0.776794019689124,1.16812738767981,1.00525903445094,-0.592037029506876,0.217975302195528,-0.555527921164423
13.8966666666667,0.780146094120136,1.166150844642,1.0059808629105,-0.593885930659088,0.215118563812178,-0.553810413903011
13.9,0.783500558775194,1.16416814814209,1.00669315820969,-0.595729098932896,0.212255424224261,-0.552088206556278
13.9033333333333,0.786857381841534,1.16217931731578,1.00739589907199,-0.597566518702797,0.209385919522909,-0.550361323774506
13.9066666666667,0.790216531435673,1.16018437135073,1.00808906433985,-0.599398174424726,0.20651008587419,-0.548629790227961
13.91,0.793577975603799,1.15818332948628,1.00877263297782,-0.60122405063765,0.203627959961261,-0.546893630861689
13.9133333333333,0.796941682322192,1.15617621101315,1.00944658407292,-0.603044131963804,0.200739578374853,-0.545152870470855
13.9166666666667,0.800307619497619,1.15416303527319,1.01011089683365,-0.604858403107456,0.197844977815609,-0.543407533860618
13.92,0.80367575496775,1.1521438216591,1.01076555059169,-0.606666848856208,0.194944195226476,-0.54165764603098
13.9233333333333,0.807046056501563,1.15011858961415,1.01141052480183,-0.608469454080995,0.192037267507938,-0.539903231787098
13.9266666666667,0.810418491799762,1.14808735863189,1.01204579904174,-0.610266203734788,0.189124231822768,-0.538144316039046
13.93,0.813793028495175,1.14605014825592,1.01267135301398,-0.612057082854589,0.186205125738414,-0.536380924031632
13.9333333333333,0.817169634153189,1.14400697807953,1.01328716654667,-0.613842076561666,0.183279986669949,-0.534613080764856
13.9366666666667,0.820548276272153,1.14195786774551,1.01389321959178,-0.615621170059688,0.180348852039935,-0.532840811158786
13.94,0.823928922283801,1.1399028369458,1.01448949222693,-0.617394348636058,0.17741175973307,-0.531064140433246
13.9433333333333,0.827311539553666,1.13784190542127,1.01507596465667,-0.619161597662576,0.174468747584089,-0.529283093693156
13.9466666666667,0.830696095381512,1.13577509296138,1.01565261721083,-0.620922902594012,0.171519853517654,-0.527497696068413
13.95,0.834082557001738,1.13370241940397,1.01621943034679,-0.622678248969699,0.168565115928054,-0.525707972863776
13.9533333333333,0.837470891583824,1.13162390463492,1.01677638465035,-0.624427622413104,0.165604573067191,-0.523913949279087
13.9566666666667,0.84086106623274,1.12953956858788,1.0173234608339,-0.62617100863156,0.162638263269399,-0.522115650639088
13.96,0.844253047989383,1.12744943124404,1.01786063973881,-0.627908393417365,0.159666225241217,-0.520313102248537
13.9633333333333,0.847646803830999,1.12535351263177,1.01838790233551,-0.62963976264655,0.156688497576774,-0.518506329302282
13.9666666666667,0.85104230067162,1.1232518328264,1.01890522972266,-0.63136510227938,0.15370511910251,-0.516695357204999
13.97,0.854439505362483,1.12114441194991,1.01941260312953,-0.63308439836125,0.150716129032058,-0.514880211476276
13.9733333333333,0.857838384692483,1.11903127017065,1.0199100039162,-0.634797637022555,0.147721566336745,-0.513060917490815
13.9766666666667,0.861238905388591,1.11691242770309,1.02039741357177,-0.636504804477855,0.144721470250186,-0.511237500643302
13.98,0.864641034116295,1.11478790480747,1.02087481371787,-0.638205887026844,0.141715880335735,-0.509409986498288
13.9833333333333,0.868044737480044,1.11265772178958,1.02134218610734,-0.639900871054511,0.138704835906944,-0.507578400505415
13.9866666666667,0.871449982023677,1.11052189900044,1.02179951262392,-0.641589743030213,0.135688376632082,-0.505742768119322
13.99,0.87485673423087,1.10838045683604,1.02224677528489,-0.643272489508639,0.132666542506654,-0.503903115069426
13.9933333333333,0.878264960525577,1.10623341573705,1.02268395624063,-0.644949097130676,0.129639373378787,-0.502059466900295
13.9966666666667,0.881674627272474,1.1040807961885,1.02311103777408,-0.646619552621308,0.126606909261473,-0.5002118491515
14,0.885085700777404,1.10192261871957,1.02352800230237,-0.648283842791686,0.123569190380035,-0.498360287632393
14.0033333333333,0.888498147287823,1.09975890390323,1.02393483237662,-0.649941954538857,0.120526256999765,-0.496504807852571
14.0066666666667,0.891911932993248,1.09758967235598,1.02433151068237,-0.651593874844036,0.117478149578298,-0.494645435391572
14.01,0.895327024025706,1.0954149447376,1.02471802004047,-0.653239590774801,0.114424908743138,-0.49278219623361
14.0133333333333,0.898743386460184,1.09323474175081,1.02509434340732,-0.654879089485594,0.111366575174243,-0.490915116128088
14.0166666666667,0.902160986315088,1.09104908414103,1.02546046387497,-0.656512358215655,0.108303189738923,-0.489044220599588
14.02,0.905579789552684,1.08885799269604,1.02581636467225,-0.658139384289591,0.105234793434383,-0.48716953555239
14.0233333333333,0.908999762079569,1.08666148824577,1.02616202916453,-0.659760155119338,0.10216142718289,-0.485291086855799
14.0266666666667,0.912420869747114,1.08445959166191,1.02649744085347,-0.661374658201963,0.099083132223954,-0.483408900214255
14.03,0.915843078351926,1.08225232385775,1.02682258337936,-0.662982881120766,0.095999950086856,-0.481523001611972
14.0333333333333,0.91926635363631,1.08003970578778,1.02713744052071,-0.664584811546043,0.092911922146,-0.479633416858305
14.0366666666667,0.922690661288731,1.07782175844745,1.02744199619366,-0.666180437233155,0.089819089925669,-0.477740171842545
14.04,0.926115966944268,1.07559850287289,1.02773623445355,-0.667769746024993,0.086721495237419,-0.475843292608858
14.0433333333333,0.929542236185088,1.07336996014061,1.02802013949524,-0.669352725850547,0.083619179787886,-0.473942804871674
14.0466666666667,0.932969434540903,1.07113615136722,1.02829369565214,-0.670929364724138,0.08051218553351,-0.472038734595226
14.05,0.936397527489435,1.06889709770912,1.0285568873988,-0.672499650747849,0.077400554727991,-0.470131107973559
14.0533333333333,0.939826480456895,1.06665282036223,1.02880969935032,-0.674063572110628,0.074284329495134,-0.468219950935933
14.0566666666667,0.943256258818437,1.06440334056171,1.0290521162621,-0.675621117087422,0.07116355207365,-0.466305289366642
14.06,0.946686827898642,1.06214867958165,1.02928412303082,-0.677172274039739,0.068038264944559,-0.464387149329837
14.0633333333333,0.950118152971976,1.05988885873478,1.02950570469507,-0.678717031416287,0.064908510771233,-0.462465556979597
14.0666666666667,0.953550199263276,1.05762389937221,1.02971684643596,-0.680255377752936,0.06177433208715,-0.460540538300136
14.07,0.956982931948216,1.0553538228831,1.02991753357565,-0.681787301671621,0.058635771598148,-0.45861211925069
14.0733333333333,0.96041631615378,1.0530786506944,1.03010775157995,-0.683312791881274,0.055492872444718,-0.456680326070269
14.0766666666667,0.963850316958749,1.05079840427055,1.03028748605861,-0.684831837178757,0.052345677659937,-0.454745184952921
14.08,0.967284899394171,1.04851310511321,1.03045672276434,-0.686344426447627,0.049194230309357,-0.452806721907839
14.0833333333333,0.970720028443844,1.0462227747609,1.03061544759401,-0.687850548658142,0.046038573653373,-0.450864963049136
14.0866666666667,0.974155669044798,1.04392743478882,1.0307636465887,-0.689350192867955,0.042878750934894,-0.448919934510905
14.09,0.977591786087769,1.04162710680845,1.03090130593357,-0.690843348221548,0.039714805696589,-0.446971662457218
14.0933333333333,0.981028344417688,1.03932181246734,1.03102841196001,-0.692330003951003,0.036546781758407,-0.445020173202027
14.0966666666667,0.984465308834169,1.03701157344878,1.0311449511453,-0.693810149376228,0.033374722692992,-0.44306549288442
14.1,0.98790264409199,1.0346964114715,1.0312509101113,-0.695283773903565,0.030198672252846,-0.441107647598527
14.1033333333333,0.991340314901578,1.03237634828942,1.03134627562698,-0.696750867026885,0.027018674532697,-0.439146663693269
14.1066666666667,0.994778285929504,1.03005140569132,1.03143103460818,-0.698211418328187,0.023834773409948,-0.437182567337713
14.11,0.998216521798966,1.02772160550056,1.03150517411638,-0.699665417475803,0.020647013041775,-0.435215384670951
14.1133333333333,1.00165498709028,1.02538696957481,1.03156868136179,-0.701112854225994,0.017455437882619,-0.433245142071881
14.1166666666667,1.00509364634138,1.02304751980572,1.03162154370227,-0.702553718422949,0.014260092227048,-0.431271865819483
14.12,1.00853246404829,1.02070327811866,1.03166374864331,-0.703987999998124,0.011061020484537,-0.429295582137779
14.1233333333333,1.01197140466567,1.0183542664724,1.03169528383883,-0.705415688970534,0.007858267336847,-0.42731631729076
14.1266666666667,1.01541043260722,1.01600050685886,1.03171613709222,-0.706836775446729,0.004651877408279,-0.425334097487462
14.13,1.01884951224628,1.01364202130276,1.03172629635488,-0.708251249620451,0.001441895403076,-0.423348949061819
14.1333333333333,1.02228860791625,1.01127883186139,1.03172574972824,-0.709659101773807,-0.001771633534875,-0.421360898442691
14.1366666666667,1.02572768391114,1.00891096062427,1.03171448546465,-0.711060322276735,-0.004988664436545,-0.419369971859096
14.14,1.02916670448602,1.00653842971288,1.03169249196533,-0.712454901586201,-0.008209152302929,-0.417376195550046
14.1433333333333,1.03260563385757,1.00416126128036,1.03165975778263,-0.713842830247069,-0.011433051845256,-0.415379595931908
14.1466666666667,1.03604443620457,1.00177947751123,1.0316162716197,-0.715224098892414,-0.014660317804727,-0.413380199296154
14.15,1.03948307566837,0.999393100621076,1.0315620223306,-0.716598698242377,-0.017890904747686,-0.411378031901777
14.1533333333333,1.04292151635344,0.99700215285628,1.03149699892138,-0.717966619105093,-0.021124767070613,-0.409373120175138
14.1566666666667,1.04635972232785,0.994606656493709,1.03142119055013,-0.719327852376878,-0.024361859169986,-0.407365490482647
14.16,1.04979765762377,0.992206633840435,1.03133458652691,-0.720682389041644,-0.027602135377336,-0.405355169165733
14.1633333333333,1.05323528623803,0.989802107233431,1.03123717631428,-0.722030220171316,-0.030845549819358,-0.403342182543343
14.1666666666667,1.05667257213253,0.987393099039292,1.03112894952812,-0.723371336925266,-0.034092056637736,-0.401326556866977
14.17,1.06010947923488,0.98497963165393,1.0310098959367,-0.724705730550429,-0.037341609869235,-0.399308318515534
14.1733333333333,1.06354597143878,0.982561727502289,1.03088000546232,-0.726033392382036,-0.040594163230878,-0.397287494032783
14.1766666666667,1.06698201260463,0.980139409038049,1.03073926818182,-0.727354313843981,-0.043849670539609,-0.39526410971269
14.18,1.07041756655999,0.97771269874333,1.03058767432539,-0.728668486446787,-0.047108085577397,-0.393238191781775
14.1833333333333,1.07385259710013,0.975281619128404,1.03042521427797,-0.729975901789193,-0.050369361951352,-0.391209766733847
14.1866666666667,1.07728706798851,0.972846192731402,1.03025187857905,-0.731276551558346,-0.053633453153679,-0.389178860880357
14.19,1.08072094295732,0.970406442118015,1.03006765792362,-0.732570427528395,-0.056900312556674,-0.387145500467811
14.1933333333333,1.084154185708,0.967962389881212,1.029872543162,-0.733857521561465,-0.06016989350266,-0.385109712024989
14.1966666666667,1.08758675991174,0.965514058640938,1.02966652530027,-0.735137825608562,-0.063442149244031,-0.383071521963263
14.2,1.09101862921,0.963061471043822,1.02944959550038,-0.736411331707887,-0.066717032898289,-0.381030956531636
14.2033333333333,1.09444975721507,0.960604649762886,1.02922174508094,-0.737678031985439,-0.069994497478021,-0.378988042104011
14.2066666666667,1.09788010751054,0.958143617497252,1.02898296551719,-0.738937918655247,-0.073274496070752,-0.37694280496936
14.21,1.10130964365185,0.955678396971851,1.02873324844047,-0.740190984018568,-0.076556981569165,-0.374895271469111
14.2133333333333,1.10473832916681,0.953209010937129,1.02847258564006,-0.741437220465041,-0.079841906551192,-0.37284546814953
14.2166666666667,1.10816612755612,0.950735482168751,1.02820096906346,-0.742676620472898,-0.083129223789613,-0.370793421304583
14.22,1.1115930022939,0.948257833467309,1.0279183908148,-0.743909176607072,-0.086418886032225,-0.368739157105835
14.2233333333333,1.11501891682822,0.945776087658037,1.02762484315658,-0.745134881520271,-0.089710845657121,-0.366682702072074
14.2266666666667,1.11844383458161,0.943290267590508,1.02732031851042,-0.746353727954219,-0.093005055162299,-0.364624082514753
14.23,1.12186771895162,0.940800396138342,1.0270048094555,-0.747565708737036,-0.096301467025772,-0.362563324560472
14.2333333333333,1.12529053331132,0.938306496198927,1.02667830873024,-0.748770816784622,-0.099600033380831,-0.360500454735513
14.2366666666667,1.12871224100982,0.935808590693111,1.02634080923296,-0.749969045101939,-0.102900706400733,-0.358435499421272
14.24,1.13213280537287,0.933306702564914,1.02599230402091,-0.751160386780764,-0.10620343826373,-0.356368484806802
14.2433333333333,1.1355521897033,0.93080085478124,1.0256327863112,-0.752344835000651,-0.109508180968221,-0.354299437228534
14.2466666666667,1.13897035728161,0.928291070331577,1.02526224948112,-0.753522383028954,-0.112814886567558,-0.352228382917985
14.25,1.1423872713665,0.925777372227713,1.02488068706742,-0.754693024220104,-0.116123506945232,-0.350155348129155
14.2533333333333,1.14580289519539,0.923259783503443,1.02448809276815,-0.755856752016482,-0.119433993749918,-0.348080359343361
14.2566666666667,1.14921719198496,0.92073832721427,1.02408446044242,-0.75701355994906,-0.122746298680254,-0.346003442834586
14.26,1.15263012493168,0.918213026437116,1.02366978411028,-0.758163441635379,-0.126060373459858,-0.343924624607028
14.2633333333333,1.15604165721236,0.915683904270034,1.02324405795269,-0.759306390779774,-0.129376169662465,-0.341843931119523
14.2666666666667,1.15945175198469,0.913150983831917,1.02280727631253,-0.760442401176176,-0.132693638876802,-0.339761388661042
14.27,1.16286037238778,0.910614288262193,1.02235943369351,-0.761571466704181,-0.136012732521729,-0.337677023223293
14.2733333333333,1.16626748154265,0.908073840720556,1.02190052476239,-0.762693581330998,-0.139333401671382,-0.335590861182677
14.2766666666667,1.16967304255286,0.905529664386653,1.02143054434903,-0.763808739112065,-0.142655597709651,-0.333502928858143
14.28,1.17307701850498,0.902981782459809,1.02094948744432,-0.764916934190052,-0.14597927197546,-0.331413252378787
14.2833333333333,1.17647937246916,0.900430218158719,1.02045734920253,-0.76601816079459,-0.149304375463011,-0.329321857888698
14.2866666666667,1.17988006749966,0.897874994721178,1.01995412494124,-0.767112413242643,-0.152630859341363,-0.327228771506982
14.29,1.18327906663543,0.895316135403768,1.01943981014025,-0.76819968593797,-0.155958674549761,-0.325134019367734
14.2933333333333,1.1866763329006,0.892753663481592,1.01891440044424,-0.769279973371761,-0.159287771887562,-0.323037627894818
14.2966666666667,1.19007182930506,0.890187602247957,1.018377891661,-0.770353270123936,-0.162618102338974,-0.320939623149885
14.3,1.193465518845,0.887617975014099,1.01783027976198,-0.771419570859427,-0.165949616663386,-0.318840031007239
14.3033333333333,1.19685736450347,0.885044805108894,1.01727156088325,-0.772478870330651,-0.169282265500281,-0.316738877820799
14.3066666666667,1.20024732925089,0.882468115878561,1.01670173132531,-0.773531163378233,-0.172615999614045,-0.31463618961225
14.31,1.20363537604564,0.879887930686372,1.01612078755249,-0.774576444928066,-0.175950769669142,-0.312531992338327
14.3133333333333,1.20702146783458,0.877304272912374,1.01552872619418,-0.775614709993822,-0.179286525960332,-0.310426312260525
14.3166666666667,1.2104055675536,0.87471716595308,1.01492554404609,-0.776645953676469,-0.182623218982214,-0.308319175355565
14.32,1.21378763812822,0.872126633221198,1.01431123806763,-0.777670171162859,-0.18596079927935,-0.306210607635138
14.3233333333333,1.21716764247405,0.869532698145328,1.01368580538422,-0.77868735772737,-0.189299217031591,-0.30410063519587
14.3266666666667,1.22054554349744,0.866935384169682,1.01304924328742,-0.779697508730831,-0.192638422623626,-0.301989283902071
14.33,1.22392130409597,0.864334714753789,1.0124015492334,-0.780700619620051,-0.195978366345217,-0.299876579700487
14.3333333333333,1.227294887159,0.861730713372215,1.01174272084512,-0.781696685928834,-0.199318998146403,-0.297762548755187
14.3366666666667,1.23066625556827,0.859123403514263,1.01107275591242,-0.782685703278418,-0.202660268217025,-0.295647216945472
14.34,1.23403537219842,0.856512808683692,1.01039165239034,-0.783667667375137,-0.206002126637017,-0.29353061006071
14.3433333333333,1.23740219991754,0.853898952398429,1.00969940840151,-0.784642574012157,-0.209344523301458,-0.291412754165055
14.3466666666667,1.24076670158776,0.851281858190278,1.008996022235,-0.785610419069571,-0.212687408235324,-0.289293675075353
14.35,1.24412884006577,0.848661549604632,1.00828149234661,-0.786571198512659,-0.21603073138865,-0.287173398560991
14.3533333333333,1.2474885782034,0.846038050200193,1.00755581735907,-0.787524908393311,-0.219374442441689,-0.285051950636161
14.3566666666667,1.25084587884817,0.843411383548676,1.00681899606366,-0.788471544850233,-0.222718491049712,-0.282929357052764
14.36,1.25420070484383,0.840781573234525,1.00607102741874,-0.789411104106996,-0.226062827112794,-0.280805643577686
14.3633333333333,1.25755301903096,0.83814864285463,1.00531191054958,-0.790343582474085,-0.2294074002962,-0.278680836130196
14.3666666666667,1.26090278424749,0.835512616018031,1.0045416447501,-0.791268976347864,-0.232752160175265,-0.276554960284836
14.37,1.26424996332929,0.832873516345644,1.00376022948174,-0.792187282209317,-0.236097056350304,-0.274428041728558
14.3733333333333,1.2675945191107,0.830231367469969,1.00296766437443,-0.793098496626055,-0.239442038231785,-0.2723001064181
14.3766666666667,1.27093641442512,0.827586193034804,1.00216394922686,-0.794002616252104,-0.242787055345084,-0.270171180010437
14.38,1.27427561210555,0.824938016694955,1.00134908400547,-0.794899637826124,-0.246132057145632,-0.268041287985188
14.3833333333333,1.27761207498516,0.822286862115963,1.00052306884589,-0.795789558172005,-0.249476992898995,-0.265910456079266
14.3866666666667,1.28094576589786,0.819632752973808,0.999685904052805,-0.796672374199986,-0.252821812105602,-0.263778709947149
14.39,1.28427664767884,0.81697571295463,0.998837590098523,-0.797548082904986,-0.256166464051022,-0.26164607507595
14.3933333333333,1.28760468316518,0.814315765754442,0.997978127625798,-0.798416681367159,-0.259510897726023,-0.259512577107657
14.3966666666667,1.29092983519635,0.811652935078849,0.997107517447016,-0.799278166752371,-0.262855062496126,-0.257378241604322
14.4,1.29425206661483,0.808987244642759,0.996225760542491,-0.800132536311188,-0.266198907571957,-0.255243094055557
14.4033333333333,1.29757134026663,0.806318718170107,0.995332858063203,-0.800979787379408,-0.269542381884369,-0.253107160013422
14.4066666666667,1.30088761900191,0.803647379393563,0.994428811329928,-0.801819917377944,-0.272885434658976,-0.250970464795164
14.41,1.3042008656755,0.800973252054254,0.993513621832143,-0.802652923811375,-0.276228015011482,-0.248833033780482
14.4133333333333,1.30751104314746,0.798296359901487,0.992587291229852,-0.803478804269814,-0.279570071797797,-0.246694892598875
14.4166666666667,1.3108181142837,0.795616726692456,0.991649821353491,-0.804297556428701,-0.282911553938781,-0.24455606663254
14.42,1.31412204195648,0.792934376191963,0.990701214203593,-0.805109178047364,-0.286252410400256,-0.242416581058835
14.4233333333333,1.31742278904505,0.79024933217214,0.989741471950822,-0.805913666969094,-0.289592590063115,-0.240276461222488
14.4266666666667,1.32072031843616,0.787561618412169,0.988770596936506,-0.806711021122181,-0.292932041878191,-0.238135732473221
14.43,1.32401459302463,0.784871258697992,0.987788591671634,-0.807501238518915,-0.296270714661429,-0.235994420035857
14.4333333333333,1.32730557571397,0.782178276822043,0.986795458838763,-0.808284317255753,-0.299608557013942,-0.233852549185176
14.4366666666667,1.33059322941689,0.779482696582954,0.985791201291542,-0.809060255513483,-0.30294551780663,-0.23171014509854
14.44,1.33387751705591,0.776784541785286,0.984775822053385,-0.80982905155641,-0.306281545770504,-0.229567232960803
14.4433333333333,1.33715840156391,0.774083836239244,0.983749324319738,-0.810590703733222,-0.309616589446726,-0.227423837959317
14.4466666666667,1.34043584588471,0.771380603760398,0.982711711457074,-0.811345210476139,-0.312950597721184,-0.22527998503663
14.45,1.34370981297363,0.768674868169403,0.981662987001597,-0.812092570300132,-0.316283519284921,-0.223135699275179
14.4533333333333,1.34698026579805,0.76596665329173,0.980603154661841,-0.81283278180464,-0.319615302489251,-0.220991005937254
14.4566666666667,1.35024716733804,0.763255982957372,0.979532218318335,-0.813565843673048,-0.322945895895321,-0.2188459299729
14.46,1.35351048058684,0.760542881000577,0.978450182022539,-0.814291754671126,-0.326275248189178,-0.216700496212252
14.4633333333333,1.35677016855152,0.757827371259565,0.977357049997074,-0.815010513647796,-0.329603307921977,-0.214554729642824
14.4666666666667,1.36002619425349,0.755109477576258,0.976252826636392,-0.815722119535411,-0.332930023480005,-0.212408655294594
14.47,1.3632785207291,0.752389223795996,0.975137516507207,-0.81642657134976,-0.336255343464376,-0.210262297957731
14.4733333333333,1.3665271110302,0.74966663376726,0.97401112434663,-0.817123868188463,-0.339579216371289,-0.208115682377441
14.4766666666667,1.36977192822474,0.746941731341406,0.972873655064732,-0.817814009232276,-0.34290159036221,-0.205968833471293
14.48,1.3730129353973,0.744214540372378,0.971725113744215,-0.818496993744938,-0.346222413968311,-0.203821776079416
14.4833333333333,1.3762500956497,0.741485084716439,0.970565505638277,-0.819172821072806,-0.349541635770723,-0.201674534882068
14.4866666666667,1.37948337210156,0.738753388231893,0.96939483617241,-0.819841490644152,-0.352859203935907,-0.199527134552013
14.49,1.38271272789085,0.736019474778812,0.968213110945371,-0.820503001969819,-0.356175066885123,-0.197379599664593
14.4933333333333,1.38593812617453,0.73328336821876,0.96702033572651,-0.821157354641916,-0.359489173064609,-0.195231954885078
14.4966666666667,1.38915953012903,0.730545092414532,0.965816516458273,-0.821804548335719,-0.362801470590868,-0.193084225006135
14.5,1.39237690295092,0.727804671229856,0.964601659255904,-0.822444582808624,-0.366111907815214,-0.19093643442325
14.5033333333333,1.3955902078574,0.725062128529142,0.963375770406172,-0.823077457898541,-0.369420433153911,-0.188788607576873
14.5066666666667,1.39879940808696,0.722317488177199,0.962138856368211,-0.823703173525803,-0.3727269947984,-0.18664076911229
14.51,1.40200446689986,0.71957077403897,0.960890923774183,-0.824321729692623,-0.376031540985089,-0.184492943365033
