time,pos1,vel1,acc1,jerk1,tau1,pos2,vel2,acc2,jerk2,tau2
4.995582994087301110e+00,-7.505922493320537070e-01,5.032267952782742526e+00,-9.558408975428470455e+00,-2.390500448443848427e+02,0.000000000000000000e+00,-3.131737878876097447e-01,2.804859853395739400e+00,7.234361141295065067e+01,5.786422476085256221e+02,1.333380562225231269e+00
4.996583110802833794e+00,-7.455749000317091202e-01,5.022588856838766880e+00,-9.797542201216721480e+00,-2.391605921228879481e+02,0.000000000000000000e+00,-3.104741901201888421e-01,2.877501052432631656e+00,7.292158729229579706e+01,5.771746093016147370e+02,1.347030521460899966e+00
4.997583227518367366e+00,-7.405673460554973442e-01,5.012670544471890643e+00,-1.003678598718627590e+01,-2.392711394013911388e+02,0.000000000000000000e+00,-3.077015939300216107e-01,2.950719560817234743e+00,7.349809536203832749e+01,5.757069709947027150e+02,1.360680480696580208e+00
4.998583344233900050e+00,-7.355698192610767849e-01,5.002512905109044894e+00,-1.027614033333670207e+01,-2.393816866798942442e+02,0.000000000000000000e+00,-3.048553238738063165e-01,3.024513910568500386e+00,7.407313562217728986e+01,5.742393326877920572e+02,1.374330439932248904e+00
4.999583460949432734e+00,-7.305825515060939690e-01,4.992115828177135839e+00,-1.051560523966821492e+01,-2.394922339583973212e+02,0.000000000000000000e+00,-3.019347045082333425e-01,3.098882633705578371e+00,7.464670807271312469e+01,5.727716943808811720e+02,1.387980399167917600e+00
5.000583577664966306e+00,-7.256057746481947568e-01,4.981479203103069686e+00,-1.075518070618102762e+01,-2.396027812369005119e+02,0.000000000000000000e+00,-2.989390603899926280e-01,3.173824262247613603e+00,7.521881271364638621e+01,5.713040560739691500e+02,1.401630358403598287e+00
5.001583694380498990e+00,-7.206397205450385535e-01,4.970602919313780177e+00,-1.099486673287471561e+01,-2.397133285154036173e+02,0.000000000000000000e+00,-2.958677160757822167e-01,3.249337328213552922e+00,7.578944954497603703e+01,5.698364177670584922e+02,1.415280317639266539e+00
5.002583811096031674e+00,-7.156846210542713305e-01,4.959486866236170854e+00,-1.123466331974949206e+01,-2.398238757939066943e+02,0.000000000000000000e+00,-2.927199961222927138e-01,3.325420363622542563e+00,7.635861856670260295e+01,5.683687794601476071e+02,1.428930276874935235e+00
5.003583927811565246e+00,-7.107407080335386151e-01,4.948130933297147926e+00,-1.147457046680557369e+01,-2.399344230724098850e+02,0.000000000000000000e+00,-2.894952250862142806e-01,3.402071900493734979e+00,7.692631977882653871e+01,5.669011411532355851e+02,1.442580236110615921e+00
5.004584044527097930e+00,-7.058082133405008118e-01,4.936535009923646022e+00,-1.171458817404252528e+01,-2.400449703509129904e+02,0.000000000000000000e+00,-2.861927275242450719e-01,3.479290470846072125e+00,7.749255318134692061e+01,5.654335028463249273e+02,1.456230195346284173e+00
5.005584161242630614e+00,-7.008873688328025597e-01,4.924698985542567797e+00,-1.195471644146056533e+01,-2.401555176294160958e+02,0.000000000000000000e+00,-2.828118279930754708e-01,3.557074606698703789e+00,7.805731877426416077e+01,5.639658645394140422e+02,1.469880154581952869e+00
5.006584277958164186e+00,-6.959784063680913846e-01,4.912622749580823012e+00,-1.219495526905990346e+01,-2.402660649079192865e+02,0.000000000000000000e+00,-2.793518510493948614e-01,3.635422840070779316e+00,7.862061655757882761e+01,5.624982262325020201e+02,1.483530113817633556e+00
5.007584394673696870e+00,-6.910815578040250262e-01,4.900306191465342742e+00,-1.243530465684011688e+01,-2.403766121864223635e+02,0.000000000000000000e+00,-2.758121212499027308e-01,3.714333702981239327e+00,7.918244653128988375e+01,5.610305879255913624e+02,1.497180073053301808e+00
5.008584511389230443e+00,-6.861970549982461254e-01,4.887749200623022539e+00,-1.267576460480163014e+01,-2.404871594649255542e+02,0.000000000000000000e+00,-2.721919631512853543e-01,3.793805727449307774e+00,7.974280869539835237e+01,5.595629496186793403e+02,1.510830032288982494e+00
5.009584628104763127e+00,-6.813251298084137542e-01,4.874951666480797030e+00,-1.291633511294402048e+01,-2.405977067434286596e+02,0.000000000000000000e+00,-2.684907013102421081e-01,3.873837445493923504e+00,8.030170304990321029e+01,5.580953113117684552e+02,1.524479991524651190e+00
5.010584744820295811e+00,-6.764660140921736620e-01,4.861913478465573313e+00,-1.315701618126749750e+01,-2.407082540219317366e+02,0.000000000000000000e+00,-2.647076602834627090e-01,3.954427389134232307e+00,8.085912959480499751e+01,5.566276730048577974e+02,1.538129950760319442e+00
5.011584861535829383e+00,-6.716199397071722643e-01,4.848634526004250489e+00,-1.339780780977228147e+01,-2.408188013004349557e+02,0.000000000000000000e+00,-2.608421646276366523e-01,4.035574090389398627e+00,8.141508833010414037e+01,5.551600346979457754e+02,1.551779909996000129e+00
5.012584978251362067e+00,-6.667871385110684113e-01,4.835114698523771182e+00,-1.363870999845793364e+01,-2.409293485789380327e+02,0.000000000000000000e+00,-2.568935388994635360e-01,4.117276081278347988e+00,8.196957925579972937e+01,5.536923963910348903e+02,1.565429869231668825e+00
5.013585094966894751e+00,-6.619678423615081853e-01,4.821353885451034493e+00,-1.387972274732467426e+01,-2.410398958574411381e+02,0.000000000000000000e+00,-2.528611076556331883e-01,4.199531893820235950e+00,8.252260237189219083e+01,5.522247580841242325e+02,1.579079828467337521e+00
5.014585211682428323e+00,-6.571622831161382239e-01,4.807351976212946632e+00,-1.412084605637271295e+01,-2.411504431359443288e+02,0.000000000000000000e+00,-2.487441954528344379e-01,4.282340060034221629e+00,8.307415767838206477e+01,5.507571197772122105e+02,1.592729787703017763e+00
5.015585328397961007e+00,-6.523706926326169331e-01,4.793108860236444002e+00,-1.436207992560163049e+01,-2.412609904144474058e+02,0.000000000000000000e+00,-2.445421268477675492e-01,4.365699111939233212e+00,8.362424517526832801e+01,5.492894814703013253e+02,1.606379746938686459e+00
5.016585445113493691e+00,-6.475933027685908394e-01,4.778624426948430148e+00,-1.460342435501163294e+01,-2.413715376929505112e+02,0.000000000000000000e+00,-2.402542263971215730e-01,4.449607581554428926e+00,8.417286486255150635e+01,5.478218431633906675e+02,1.620029706174355155e+00
5.017585561829027263e+00,-6.428303453817061364e-01,4.763898565775807725e+00,-1.484487934460294234e+01,-2.414820849714537019e+02,0.000000000000000000e+00,-2.358798186575857825e-01,4.534064000898959002e+00,8.472001674023206874e+01,5.463542048564786455e+02,1.633679665410035842e+00
5.018585678544559947e+00,-6.380820523296215629e-01,4.748931166145515803e+00,-1.508644489437512171e+01,-2.415926322499568073e+02,0.000000000000000000e+00,-2.314182281858607748e-01,4.619066901991758733e+00,8.526570080830907727e+01,5.448865665495677604e+02,1.647329624645704094e+00
5.019585795260092631e+00,-6.333486554699835347e-01,4.733722117484457037e+00,-1.532812100432838776e+01,-2.417031795284598843e+02,0.000000000000000000e+00,-2.268687795386357120e-01,4.704614816851981018e+00,8.580991706678295827e+01,5.434189282426571026e+02,1.660979583881372790e+00
5.020585911975626203e+00,-6.286303866604380230e-01,4.718271309219534082e+00,-1.556990767446295365e+01,-2.418137268069630750e+02,0.000000000000000000e+00,-2.222307972725990899e-01,4.790706277498786747e+00,8.635266551565422333e+01,5.419512899357450806e+02,1.674629543117053476e+00
5.021586028691158887e+00,-6.239274777586438780e-01,4.702578630777686897e+00,-1.581180490477839484e+01,-2.419242740854661804e+02,0.000000000000000000e+00,-2.175036059444522829e-01,4.877339815951104107e+00,8.689394615492190610e+01,5.404836516288341954e+02,1.688279502352721728e+00
5.022586145406691571e+00,-6.192401606222477373e-01,4.686643971585817248e+00,-1.605381269527492449e+01,-2.420348213639692858e+02,0.000000000000000000e+00,-2.126865301108835649e-01,4.964513964228084220e+00,8.743375898458648976e+01,5.390160133219235377e+02,1.701929461588390424e+00
5.023586262122225143e+00,-6.145686671088954611e-01,4.670467221070826902e+00,-1.629593104595275221e+01,-2.421453686424724765e+02,0.000000000000000000e+00,-2.077788943285816536e-01,5.052227254348892416e+00,8.797210400464847169e+01,5.375483750150115156e+02,1.715579420824071111e+00
5.024586378837757827e+00,-6.099132290762460107e-01,4.654048268659658483e+00,-1.653815995681145523e+01,-2.422559159209755535e+02,0.000000000000000000e+00,-2.027800231542484788e-01,5.140478218332443561e+00,8.850898121510685712e+01,5.360807367081007442e+02,1.729229380059739363e+00
5.025586495553290511e+00,-6.052740783819454684e-01,4.637387003779211092e+00,-1.678049942785125026e+01,-2.423664631994786589e+02,0.000000000000000000e+00,-1.976892411445723141e-01,5.229265388197910980e+00,8.904439061596217186e+01,5.346130984011899727e+02,1.742879339295408059e+00
5.026586612268824084e+00,-6.006514468836404719e-01,4.620483315856384721e+00,-1.702294945907234691e+01,-2.424770104779818496e+02,0.000000000000000000e+00,-1.925058728562416555e-01,5.318587295964444017e+00,8.957833220721485645e+01,5.331454600942779507e+02,1.756529298531088745e+00
5.027586728984356768e+00,-5.960455664389896491e-01,4.603337094318127320e+00,-1.726551005047431531e+01,-2.425875577564849266e+02,0.000000000000000000e+00,-1.872292428459578773e-01,5.408442473650964644e+00,9.011080598886394455e+01,5.316778217873671792e+02,1.770179257766756997e+00
5.028586845699889452e+00,-5.914566689056390825e-01,4.585948228591336218e+00,-1.750818120205736861e+01,-2.426981050349880320e+02,0.000000000000000000e+00,-1.818586756704105856e-01,5.498829453276641743e+00,9.064181196090993353e+01,5.302101834804564078e+02,1.783829217002425693e+00
5.029586962415423024e+00,-5.868849861412351876e-01,4.568316608102911403e+00,-1.775096291382172353e+01,-2.428086523134912227e+02,0.000000000000000000e+00,-1.763934958862862779e-01,5.589746766860628213e+00,9.117135012335333499e+01,5.287425451735443858e+02,1.797479176238106380e+00
5.030587079130955708e+00,-5.823307500034367035e-01,4.550442122279798163e+00,-1.799385518576695375e+01,-2.429191995919943281e+02,0.000000000000000000e+00,-1.708330280502885490e-01,5.681192946421843359e+00,9.169942047619312575e+01,5.272749068666336143e+02,1.811129135473774632e+00
5.031587195846489280e+00,-5.777941923498858268e-01,4.532324660548880502e+00,-1.823685801789349270e+01,-2.430297468704975188e+02,0.000000000000000000e+00,-1.651765967191001216e-01,5.773166523979536890e+00,9.222602301943030056e+01,5.258072685597214786e+02,1.824779094709455318e+00
5.032587312562021964e+00,-5.732755450382411855e-01,4.513964112337103707e+00,-1.847997141020089984e+01,-2.431402941490005958e+02,0.000000000000000000e+00,-1.594235264494239246e-01,5.865666031552624560e+00,9.275115775306390731e+01,5.243396302528108208e+02,1.838429053945124014e+00
5.033587429277554648e+00,-5.687750399261491951e-01,4.495360367071369545e+00,-1.872319536268939189e+01,-2.432508414275037012e+02,0.000000000000000000e+00,-1.535731417979475655e-01,5.958690001160260152e+00,9.327482467709445757e+01,5.228719919459000494e+02,1.852079013180792710e+00
5.034587545993088220e+00,-5.642929088712561603e-01,4.476513314178572678e+00,-1.896652987535918555e+01,-2.433613887060068919e+02,0.000000000000000000e+00,-1.476247673213593181e-01,6.052236964821618770e+00,9.379702379152232083e+01,5.214043536389879137e+02,1.865728972416472953e+00
5.035587662708620904e+00,-5.598293837312204868e-01,4.457422843085664610e+00,-1.920997494820985452e+01,-2.434719359845099689e+02,0.000000000000000000e+00,-1.415777275763618892e-01,6.146305454555606396e+00,9.431775509634661603e+01,5.199367153320772559e+02,1.879378931652141649e+00
5.036587779424153588e+00,-5.553846963636888123e-01,4.438088843219540003e+00,-1.945353058124160839e+01,-2.435824832630130743e+02,0.000000000000000000e+00,-1.354313471196431085e-01,6.240894002381396355e+00,9.483701859156784053e+01,5.184690770251664844e+02,1.893028890887810345e+00
5.037587896139687160e+00,-5.509590786263076634e-01,4.418511204007099735e+00,-1.969719677445466743e+01,-2.436930305415162650e+02,0.000000000000000000e+00,-1.291849505078901394e-01,6.336001140318140656e+00,9.535481427718644909e+01,5.170014387182543487e+02,1.906678850123491031e+00
5.038588012855219844e+00,-5.465527623767352239e-01,4.398689814875291759e+00,-1.994097352784859822e+01,-2.438035778200193704e+02,0.000000000000000000e+00,-1.228378622978076873e-01,6.431625400384763047e+00,9.587114215320147537e+01,5.155338004113436909e+02,1.920328809359159283e+00
5.039588129570752528e+00,-5.421659794726176873e-01,4.378624565251012513e+00,-2.018486084142361747e+01,-2.439141250985224474e+02,0.000000000000000000e+00,-1.163894070460826935e-01,6.527765314600422641e+00,9.638600221961337411e+01,5.140661621044329195e+02,1.933978768594827979e+00
5.040588246286286100e+00,-5.377989617716022464e-01,4.358315344561160209e+00,-2.042885871517994190e+01,-2.440246723770256381e+02,0.000000000000000000e+00,-1.098389093094014335e-01,6.624419414984285659e+00,9.689939447642264270e+01,5.125985237975207838e+02,1.947628727830508666e+00
5.041588363001818784e+00,-5.334519411313467518e-01,4.337762042232686355e+00,-2.067296714911713806e+01,-2.441352196555287435e+02,0.000000000000000000e+00,-1.031856936444695005e-01,6.721586233555266077e+00,9.741131892362841427e+01,5.111308854906101260e+02,1.961278687066176918e+00
5.042588479717351468e+00,-5.291251494094977303e-01,4.316964547692485610e+00,-2.091718614323541914e+01,-2.442457669340318489e+02,0.000000000000000000e+00,-9.642908460797383619e-02,6.819264302332527450e+00,9.792177556123104409e+01,5.096632471836993545e+02,1.974928646301845614e+00
5.043588596432885041e+00,-5.248188184637017084e-01,4.295922750367455301e+00,-2.116151569753500183e+01,-2.443563142125350396e+02,0.000000000000000000e+00,-8.956840675660071582e-02,6.917452153335233334e+00,9.843076438923100113e+01,5.081956088767873325e+02,1.988578605537526300e+00
5.044588713148417725e+00,-5.205328845896345369e-01,4.274648924065305167e+00,-2.125428732147539179e+01,6.839814099378697847e+02,0.000000000000000000e+00,-8.260367392991915803e-02,7.016117875522063230e+00,9.856545381305387821e+01,-1.775636824402284219e+03,1.999000667782938834e+00
5.045588829863950409e+00,-5.162533887934970256e-01,4.253733365111579623e+00,-2.057281018167642372e+01,6.788138102899921478e+02,0.000000000000000000e+00,-7.556742113855252629e-02,7.113808528117652408e+00,9.679477013730334534e+01,-1.765317242758613247e+03,1.992879757953506026e+00
5.046588946579483981e+00,-5.119725133196247890e-01,4.233496778433604391e+00,-1.989650124466388448e+01,6.736462106421098497e+02,0.000000000000000000e+00,-6.847819920196798749e-02,7.209733451366634682e+00,9.503440724765040670e+01,-1.754997661114932953e+03,1.986758848124067889e+00
5.047589063295016665e+00,-5.076901656862087275e-01,4.213933995225418450e+00,-1.922536051043897132e+01,6.684786109942322128e+02,0.000000000000000000e+00,-6.133660268894777085e-02,7.303902967259534584e+00,9.328436514409816027e+01,-1.744678079471261753e+03,1.980637938294635081e+00
5.048589180010549349e+00,-5.034062534114280840e-01,4.195039846681007489e+00,-1.855938797900108028e+01,6.633110113463546895e+02,0.000000000000000000e+00,-5.414322616825529427e-02,7.396327397787134217e+00,9.154464382664505706e+01,-1.734358497827590554e+03,1.974517028465202273e+00
5.049589296726082921e+00,-4.991206840134623790e-01,4.176809163994359864e+00,-1.789858365034962873e+01,6.581434116984723914e+02,0.000000000000000000e+00,-4.689866420865380914e-02,7.487017064940206801e+00,8.981524329528957651e+01,-1.724038916183910260e+03,1.968396118635764136e+00
5.050589413441615605e+00,-4.948333650105023462e-01,4.159236778359510112e+00,-1.724294752448578905e+01,6.529758120505947545e+02,0.000000000000000000e+00,-3.960351137892584306e-02,7.575982290709288414e+00,8.809616355003475974e+01,-1.713719334540239288e+03,1.962275208806331328e+00
5.051589530157148289e+00,-4.905442039207275617e-01,4.142317520970444811e+00,-1.659247960140897504e+01,6.478082124027171176e+02,0.000000000000000000e+00,-3.225836224783466821e-02,7.663233397085154053e+00,8.638740459087908619e+01,-1.703399752896568089e+03,1.956154298976898520e+00
5.052589646872681861e+00,-4.862531082623172130e-01,4.126046223021154979e+00,-1.594717988111860940e+01,6.426406127548349332e+02,0.000000000000000000e+00,-2.486381138414339373e-02,7.748780706058575163e+00,8.468896641782104950e+01,-1.693080171252887794e+03,1.950033389147460383e+00
5.053589763588214545e+00,-4.819599855534622557e-01,4.110417715705671604e+00,-1.530704836361584320e+01,6.374730131069572963e+02,0.000000000000000000e+00,-1.742045335663483518e-02,7.832634539620093150e+00,8.300084903086367660e+01,-1.682760589609216595e+03,1.943912479318027575e+00
5.054589880303748117e+00,-4.776647433123382136e-01,4.095426830217971492e+00,-1.467208504889953957e+01,6.323054134590751119e+02,0.000000000000000000e+00,-9.928882734065447302e-03,7.914805219760554067e+00,8.132305243000395478e+01,-1.672441007965536301e+03,1.937791569488589438e+00
5.055589997019280801e+00,-4.733672890571359315e-01,4.081068397752082966e+00,-1.404228993697082473e+01,6.271378138111974749e+02,0.000000000000000000e+00,-2.389694085218229107e-03,7.995303068470507313e+00,7.965557661524485411e+01,-1.662121426321865329e+03,1.931670659659156630e+00
5.056590113734813485e+00,-4.690675303060349299e-01,4.067337249501997931e+00,-1.341766302782913378e+01,6.219702141633198380e+02,0.000000000000000000e+00,5.196518021143770559e-03,8.074138407740722556e+00,7.799842158658488245e+01,-1.651801844678194129e+03,1.925549749829723822e+00
5.057590230450347057e+00,-4.647653745772143963e-01,4.054228216661705630e+00,-1.279820432147391784e+01,6.168026145154376536e+02,0.000000000000000000e+00,1.282915901625766679e-02,8.151321559561957031e+00,7.635158734402261871e+01,-1.641482263034513835e+03,1.919428840000285685e+00
5.058590347165879741e+00,-4.604607293888653419e-01,4.041736130425235274e+00,-1.218391381790627825e+01,6.116350148675600167e+02,0.000000000000000000e+00,2.050763433134021943e-02,8.226862845924777901e+00,7.471507388756096191e+01,-1.631162681390842636e+03,1.913307930170852877e+00
5.059590463881412425e+00,-4.561535022591670652e-01,4.029855821986578768e+00,-1.157479151712566079e+01,6.064674152196823798e+02,0.000000000000000000e+00,2.823134939762850237e-02,8.300772588819942399e+00,7.308888121719841990e+01,-1.620843099747171664e+03,1.907187020341420070e+00
5.060590580596945998e+00,-4.518436007062989757e-01,4.018582122539727131e+00,-1.097083741913153432e+01,6.012998155718000817e+02,0.000000000000000000e+00,3.599970964635974824e-02,8.373061110238211313e+00,7.147300933293361425e+01,-1.610523518103491369e+03,1.901066110511981933e+00
5.061590697312478682e+00,-4.475309322484519181e-01,4.007909863278706020e+00,-1.037205152392496821e+01,5.961322159239224447e+02,0.000000000000000000e+00,4.381212050875047531e-02,8.443738732170153583e+00,6.986745823476937289e+01,-1.600203936459820170e+03,1.894945200682549125e+00
5.062590814028011366e+00,-4.432154044038053575e-01,3.997833875397507786e+00,-9.778433831505425999e+00,5.909646162760448078e+02,0.000000000000000000e+00,5.166798741603788325e-02,8.512815776606524665e+00,6.827222792270427476e+01,-1.589884354816148971e+03,1.888824290853116317e+00
5.063590930743544938e+00,-4.388969246905385369e-01,3.988348990090127444e+00,-9.189984341872385443e+00,5.857970166281626234e+02,0.000000000000000000e+00,5.956671579945932438e-02,8.580302565538083570e+00,6.668731839673691297e+01,-1.579564773172468676e+03,1.882703381023678180e+00
5.064591047459077622e+00,-4.345754006268424674e-01,3.979450038550586211e+00,-8.606703055026896365e+00,5.806294169802849865e+02,0.000000000000000000e+00,6.750771109023107064e-02,8.646209420955404568e+00,6.511272965687011549e+01,-1.569245191528797704e+03,1.876582471194245372e+00
5.065591164174610306e+00,-4.302507397308963921e-01,3.971131851972877769e+00,-8.028589970968427636e+00,5.754618173324073496e+02,0.000000000000000000e+00,7.549037871959045354e-02,8.710546664849243115e+00,6.354846170310244702e+01,-1.558925609885126505e+03,1.870461561364812564e+00
5.066591280890143878e+00,-4.259228495208798315e-01,3.963389261550999798e+00,-7.455645089696475658e+00,5.702942176845251652e+02,0.000000000000000000e+00,8.351412411877490172e-02,8.773324619210347564e+00,6.199451453543253621e+01,-1.548606028241446211e+03,1.864340651535374427e+00
5.067591397605676562e+00,-4.215916375149835194e-01,3.956217098478969962e+00,-6.887868411212058284e+00,5.651266180366475282e+02,0.000000000000000000e+00,9.157835271900052754e-02,8.834553606029304618e+00,6.045088815386315417e+01,-1.538286446597775011e+03,1.858219741705941619e+00
5.068591514321209246e+00,-4.172570112313869206e-01,3.949610193950782833e+00,-6.325259935514662146e+00,5.599590183887698913e+02,0.000000000000000000e+00,9.968246995150471801e-02,8.894243947296864405e+00,5.891758255839291536e+01,-1.527966864954104039e+03,1.852098831876508811e+00
5.069591631036742818e+00,-4.129188781882694448e-01,3.943563379160437421e+00,-5.767819662603800523e+00,5.547914187408877069e+02,0.000000000000000000e+00,1.078258812475250544e-01,8.952405965003771726e+00,5.739459774902046263e+01,-1.517647283310423745e+03,1.845977922047070674e+00
5.070591747752275502e+00,-4.085771459038217701e-01,3.938071485301948282e+00,-5.215547592480455741e+00,5.496238190930100700e+02,0.000000000000000000e+00,1.160079920382773577e-01,9.009049981140622165e+00,5.588193372574851026e+01,-1.507327701666752546e+03,1.839857012217637866e+00
5.071591864467808186e+00,-4.042317218962235836e-01,3.933129343569313541e+00,-4.668443725144137524e+00,5.444562194451324331e+02,0.000000000000000000e+00,1.242282077549992092e-01,9.064186317698158746e+00,5.437959048857570821e+01,-1.497008120023081574e+03,1.833736102388205058e+00
5.072591981183341758e+00,-3.998825136836539618e-01,3.928731785156532208e+00,-4.126508060594360927e+00,5.392886197972502487e+02,0.000000000000000000e+00,1.324859338289282595e-01,9.117825296667126267e+00,5.288756803750071356e+01,-1.486688538379401052e+03,1.827615192558766921e+00
5.073592097898874442e+00,-3.955294287843040268e-01,3.924873641257615287e+00,-3.589740598832093621e+00,5.341210201493726117e+02,0.000000000000000000e+00,1.407805756912801354e-01,9.169977240038125643e+00,5.140586637252619084e+01,-1.476368956735730080e+03,1.821494282729334113e+00
5.074592214614407126e+00,-3.911723747163529663e-01,3.921549743066563121e+00,-3.058141339856849328e+00,5.289534205014949748e+02,0.000000000000000000e+00,1.491115387732924458e-01,9.220652469801898121e+00,4.993448549365080424e+01,-1.466049375092058881e+03,1.815373372899901305e+00
5.075592331329940698e+00,-3.868112589979802451e-01,3.918754921777376055e+00,-2.531710283668160866e+00,5.237858208536126767e+02,0.000000000000000000e+00,1.574782285062030218e-01,9.269861307949181395e+00,4.847342540087326768e+01,-1.455729793448378587e+03,1.809252463070463168e+00
5.076592448045473382e+00,-3.824459891473767637e-01,3.916484008584063314e+00,-2.010447430266967928e+00,5.186182212057351535e+02,0.000000000000000000e+00,1.658800503212272959e-01,9.317614076470587037e+00,4.702268609419616752e+01,-1.445410211804707615e+03,1.803131553241030360e+00
5.077592564761006955e+00,-3.780764726827178790e-01,3.914731834680623468e+00,-1.494352779652339258e+00,5.134506215578528554e+02,0.000000000000000000e+00,1.743164096496105098e-01,9.363921097356891821e+00,4.558226757361694581e+01,-1.435090630161027093e+03,1.797010643411592223e+00
5.078592681476539639e+00,-3.737026171221947135e-01,3.913493231261063077e+00,-9.834263318251976749e-01,5.082830219099752185e+02,0.000000000000000000e+00,1.827867119225679571e-01,9.408792692598709095e+00,4.415216983913813920e+01,-1.424771048517356121e+03,1.790889733582159415e+00
5.079592798192072323e+00,-3.693243299839866212e-01,3.912763029519384261e+00,-4.776680867850751078e-01,5.031154222620975816e+02,0.000000000000000000e+00,1.912903625713374689e-01,9.452239184186776555e+00,4.273239289075846870e+01,-1.414451466873684922e+03,1.784768823752726608e+00
5.080592914907605895e+00,-3.649415187862728449e-01,3.912536060649590475e+00,2.292195546846187426e-02,4.979478226142153972e+02,0.000000000000000000e+00,1.998267670271569318e-01,9.494270894111826564e+00,4.132293672847670507e+01,-1.404131885230004627e+03,1.778647913923288471e+00
5.081593031623138579e+00,-3.605540910472442295e-01,3.912807155845685170e+00,5.183437949345326423e-01,4.927802229663377602e+02,0.000000000000000000e+00,2.083953307212415285e-01,9.534898144364477801e+00,3.992380135229531390e+01,-1.393812303586333655e+03,1.772527004093855663e+00
5.082593148338671263e+00,-3.561619542850804065e-01,3.913571146301671799e+00,1.008597431613577289e+00,4.876126233184601233e+02,0.000000000000000000e+00,2.169954590848290898e-01,9.574131256935466183e+00,3.853498676221308017e+01,-1.383492721942662456e+03,1.766406094264422855e+00
5.083593265054204835e+00,-3.517650160179605079e-01,3.914822863211554704e+00,1.493682865506029245e+00,4.824450236705779389e+02,0.000000000000000000e+00,2.256265575491576969e-01,9.611980553815516970e+00,3.715649295822875331e+01,-1.373173140298982162e+03,1.760285184434984718e+00
5.084593381769737519e+00,-3.473631837640754894e-01,3.916557137769335117e+00,1.973600096611022536e+00,4.772774240227003020e+02,0.000000000000000000e+00,2.342880315454422546e-01,9.648456356995257721e+00,3.578831994034481312e+01,-1.362853558655310962e+03,1.754164274605551910e+00
5.085593498485270203e+00,-3.429563650416046494e-01,3.918768801169017824e+00,2.448349124928996368e+00,4.721098243748226650e+02,0.000000000000000000e+00,2.429792865049207606e-01,9.683568988465420802e+00,3.443046770855999483e+01,-1.352533977011639763e+03,1.748043364776119102e+00
5.086593615200803775e+00,-3.385444673687275086e-01,3.921452684604608052e+00,2.917929950460357524e+00,4.669422247269404238e+02,0.000000000000000000e+00,2.516997278588312681e-01,9.717328770216731471e+00,3.308293626287314027e+01,-1.342214395367959696e+03,1.741922454946680965e+00
5.087593731916336459e+00,-3.341273982636348561e-01,3.924603619270105259e+00,3.382342573204280001e+00,4.617746250790628437e+02,0.000000000000000000e+00,2.604487610383887097e-01,9.749746024239820841e+00,3.174572560328662263e+01,-1.331894813724288497e+03,1.735801545117248157e+00
5.088593848631869143e+00,-3.297050652445061014e-01,3.928216436359514674e+00,3.841586993161175911e+00,4.566070254311852068e+02,0.000000000000000000e+00,2.692257914748309999e-01,9.780831072525417724e+00,3.041883572979923400e+01,-1.321575232080617297e+03,1.729680635287815349e+00
5.089593965347402715e+00,-3.252773758295205431e-01,3.932285967066843302e+00,4.295663210331452042e+00,4.514394257833029656e+02,0.000000000000000000e+00,2.780302245993963584e-01,9.810594237064242051e+00,2.910226664240983396e+01,-1.311255650436937003e+03,1.723559725458377212e+00
5.090594082062935399e+00,-3.208442375368692479e-01,3.936807042586088379e+00,4.744571224714296598e+00,4.462718261354253286e+02,0.000000000000000000e+00,2.868614658432993569e-01,9.839045839846935593e+00,2.779601834112073178e+01,-1.300936068793265804e+03,1.717438815628944404e+00
5.091594198778468083e+00,-3.164055578847314032e-01,3.941774494111255578e+00,5.188311036310121693e+00,4.411042264875476917e+02,0.000000000000000000e+00,2.957189206377782709e-01,9.866196202864221831e+00,2.650009082593078347e+01,-1.290616487149594832e+03,1.711317905799511596e+00
5.092594315494001656e+00,-3.119612443912863631e-01,3.947183152836354569e+00,5.626882645119306581e+00,4.359366268396654505e+02,0.000000000000000000e+00,3.046019944140712643e-01,9.892055648106818921e+00,2.521448409683883796e+01,-1.280296905505914538e+03,1.705196995970073459e+00
5.093594432209534340e+00,-3.075112045747251943e-01,3.953027849955378148e+00,6.060286051141081209e+00,4.307690271917878135e+02,0.000000000000000000e+00,3.135100926033927982e-01,9.916634497565373962e+00,2.393919815384716543e+01,-1.269977323862243338e+03,1.699076086140640651e+00
5.094594548925067024e+00,-3.030553459532271399e-01,3.959303416662333319e+00,6.488521254375823943e+00,4.256014275439102335e+02,0.000000000000000000e+00,3.224426206369811476e-01,9.939943073230606885e+00,2.267423299695465033e+01,-1.259657742218572366e+03,1.692955176311207843e+00
5.095594665640600596e+00,-2.985935760449714982e-01,3.966004684151232418e+00,6.911588254823928246e+00,4.204338278960279922e+02,0.000000000000000000e+00,3.313989839460745879e-01,9.961991697093232290e+00,2.141958862616014514e+01,-1.249338160574891845e+03,1.686834266481769706e+00
5.096594782356133280e+00,-2.941258023681493916e-01,3.973126483616065574e+00,7.329487052484620513e+00,4.152662282481503553e+02,0.000000000000000000e+00,3.403785879618874688e-01,9.982790691143906159e+00,2.017526504146591648e+01,-1.239018578931220873e+03,1.680713356652336898e+00
5.097594899071665964e+00,-2.896519324409400631e-01,3.980663646250840237e+00,7.742217647358297761e+00,4.100986286002727184e+02,0.000000000000000000e+00,3.493808381156581766e-01,1.000235037737334309e+01,1.894126224287080973e+01,-1.228698997287549673e+03,1.674592446822904090e+00
