time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,shoulder_torque,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque
3.672553951577228304e+00,3.140241443417833844e-01,-4.231482601452301040e+00,-2.304253210300812071e+01,1.841983972890234043e+02,-3.661015833053105073e-01,-1.291816878235428012e+00,-6.419211697003328609e+00,4.116129343906667515e+01,7.928768967099793485e+01,-8.265202835283730343e-01
3.673554102435500734e+00,3.097819715721054079e-01,-4.254436488673587924e+00,-2.285832376603455884e+01,1.841627063383764096e+02,-3.671423920029620591e-01,-1.298145583092899180e+00,-6.378004830652259649e+00,4.123971597258471888e+01,7.753371955822252914e+01,-8.224419409694744276e-01
3.674554253293773609e+00,3.055170050397522652e-01,-4.277206157619421134e+00,-2.267415112539583788e+01,1.841270153877293581e+02,-3.681832007006140550e-01,-1.304429524093715376e+00,-6.336720407186644088e+00,4.131638427138913272e+01,7.577974944544635605e+01,-8.183635984105739336e-01
3.675554404152046040e+00,3.012294259101455096e-01,-4.299791643991498269e+00,-2.249001418109212125e+01,1.840913244370823350e+02,-3.692240093982655513e-01,-1.310668775062218794e+00,-6.295360181105873032e+00,4.139129833547981718e+01,7.402577933267096455e+01,-8.142852558516753270e-01
3.676554555010318914e+00,2.969194153486986454e-01,-4.322192983491560447e+00,-2.230591293312324552e+01,1.840556334864353119e+02,-3.702648180959175472e-01,-1.316863409822762732e+00,-6.253925906909262977e+00,4.146445816485687175e+01,7.227180921989477724e+01,-8.102069132927748329e-01
3.677554705868591345e+00,2.925871545208331148e-01,-4.344410211821308820e+00,-2.212184738148936702e+01,1.840199425357882888e+02,-3.713056267935690991e-01,-1.323013502199689162e+00,-6.212419339096207693e+00,4.153586375952021825e+01,7.051783910711938574e+01,-8.061285707338762263e-01
3.678554856726864219e+00,2.882328245919625886e-01,-4.366443364682480954e+00,-2.193781752619033654e+01,1.839842515851412657e+02,-3.723464354912210950e-01,-1.329119126017351826e+00,-6.170842232166021013e+00,4.160551511946990644e+01,6.876386899434319844e+01,-8.020502281749757323e-01
3.679555007585136650e+00,2.838566067275085647e-01,-4.388292477776778000e+00,-2.175382336722630683e+01,1.839485606344942425e+02,-3.733872441888725913e-01,-1.335180355100092697e+00,-6.129196340618096706e+00,4.167341224470590078e+01,6.700989888156780694e+01,-7.979718856160771256e-01
3.680555158443409525e+00,2.794586820928846027e-01,-4.409957586805940188e+00,-2.156986490459711803e+01,1.839128696838471910e+02,-3.744280528865245872e-01,-1.341197263272264850e+00,-6.087483418951753933e+00,4.173955513522823679e+01,6.525592876879161963e+01,-7.938935430571766316e-01
3.681555309301681955e+00,2.750392318535122005e-01,-4.431438727471666894e+00,-2.138594213830293711e+01,1.838771787332001679e+02,-3.754688615841761390e-01,-1.347169924358210924e+00,-6.045705221666381135e+00,4.180394379103687186e+01,6.350195865601622813e+01,-7.898152004982780250e-01
3.682555460159954830e+00,2.705984371748049733e-01,-4.452735935475699236e+00,-2.120205506834359355e+01,1.838414877825531448e+02,-3.765096702818281349e-01,-1.353098412182284216e+00,-6.003863503261297474e+00,4.186657821213184860e+01,6.174798854324004793e+01,-7.857368579393775310e-01
3.683555611018227260e+00,2.661364792221842523e-01,-4.473849246519737477e+00,-2.101820369471925076e+01,1.838057968319061217e+02,-3.775504789794796312e-01,-1.358982800568826699e+00,-5.961960018235894054e+00,4.192745839851313150e+01,5.999401843046464933e+01,-7.816585153804789243e-01
3.684555761876500135e+00,2.616535391610638195e-01,-4.494778696305519183e+00,-2.083438801742975244e+01,1.837701058812590986e+02,-3.785912876771316271e-01,-1.364823163342191670e+00,-5.919996521089487374e+00,4.198658435018075608e+01,5.824004831768847623e+01,-7.775801728215784303e-01
3.685555912734772566e+00,2.571497981568650060e-01,-4.515524320534746394e+00,-2.065060803647525844e+01,1.837344149306120755e+02,-3.796320963747831789e-01,-1.370619574326721546e+00,-5.877974766321471201e+00,4.204395606713468680e+01,5.648607820491307763e+01,-7.735018302626798237e-01
3.686556063593045440e+00,2.526254373750014270e-01,-4.536086154909157564e+00,-2.046686375185560536e+01,1.836987239799650240e+02,-3.806729050724351193e-01,-1.376372107346769402e+00,-5.835896508431161145e+00,4.209957354937495921e+01,5.473210809213689743e+01,-7.694234877037793296e-01
3.687556214451318315e+00,2.480806379808926376e-01,-4.556464235130464502e+00,-2.028315516357086778e+01,1.836630330293180009e+02,-3.817137137700871152e-01,-1.382080836226680320e+00,-5.793763501917930547e+00,4.215343679690155909e+01,5.297813797936071722e+01,-7.653451451448789467e-01
3.688556365309590745e+00,2.435155811399581927e-01,-4.576658596900375464e+00,-2.009948227162113810e+01,1.836273420786709778e+02,-3.827545224677386670e-01,-1.387745834790799826e+00,-5.751577501281152749e+00,4.220554580971445091e+01,5.122416786658531862e+01,-7.612668025859803400e-01
3.689556516167863620e+00,2.389304480176115686e-01,-4.596669275920632458e+00,-1.991584507600625287e+01,1.835916511280239263e+02,-3.837953311653906630e-01,-1.393367176863480328e+00,-5.709340261020145135e+00,4.225590058781369152e+01,4.947019775380914552e+01,-7.571884600270798460e-01
3.690556667026136051e+00,2.343254197792743743e-01,-4.616496307892935747e+00,-1.973224357672636842e+01,1.835559601773769316e+02,-3.848361398630421593e-01,-1.398944936269064687e+00,-5.667053535634299699e+00,4.230450113119923117e+01,4.771622764103373981e+01,-7.531101174681811283e-01
3.691556817884408925e+00,2.297006775903600584e-01,-4.636139728519022007e+00,-1.954867777378132487e+01,1.835202692267298801e+02,-3.858769485606941552e-01,-1.404479186831905757e+00,-5.624719079622932938e+00,4.235134743987111250e+01,4.596225752825756672e+01,-7.490317749092807453e-01
3.692556968742681356e+00,2.250564026162902020e-01,-4.655599573500595056e+00,-1.936514766717128211e+01,1.834845782760828570e+02,-3.869177572583457070e-01,-1.409970002376346399e+00,-5.582338647485436844e+00,4.239643951382930709e+01,4.420828741548216811e+01,-7.449534323503821387e-01
3.693557119600954231e+00,2.203927760224783095e-01,-4.674875878539391572e+00,-1.918165325689608380e+01,1.834488873254358339e+02,-3.879585659559977029e-01,-1.415417456726739243e+00,-5.539913993721128804e+00,4.243977735307382915e+01,4.245431730270598791e+01,-7.408750897914816447e-01
3.694557270459226661e+00,2.157099789743460172e-01,-4.693968679337114480e+00,-1.899819454295588628e+01,1.834131963747888108e+02,-3.889993746536491992e-01,-1.420821623707427150e+00,-5.497446872829400810e+00,4.248136095760466446e+01,4.070034718993058931e+01,-7.367967472325830380e-01
3.695557421317499536e+00,2.110081926373066907e-01,-4.712878011595501349e+00,-1.881477152535052966e+01,1.833775054241417592e+02,-3.900401833513011951e-01,-1.426182577142762753e+00,-5.454939039309570248e+00,4.252119032742183435e+01,3.894637707715440911e+01,-7.327184046736825440e-01
3.696557572175771966e+00,2.062875981767820499e-01,-4.731603911016253328e+00,-1.863138420408017737e+01,1.833418144734947646e+02,-3.910809920489527469e-01,-1.431500390857088689e+00,-5.412392247661027334e+00,4.255926546252531750e+01,3.719240696437901761e+01,-7.286400621147839374e-01
3.697557723034044841e+00,2.015483767581854324e-01,-4.750146413301111536e+00,-1.844803257914466954e+01,1.833061235228477130e+02,-3.921218007466047428e-01,-1.436775138674757812e+00,-5.369808252383092118e+00,4.259558636291514233e+01,3.543843685160283030e+01,-7.245617195558834434e-01
3.698557873892317271e+00,1.967907095469385859e-01,-4.768505554151775350e+00,-1.826471665054416249e+01,1.832704325722006899e+02,-3.931626094442562391e-01,-1.442006894420113428e+00,-5.327188807975153040e+00,4.263015302859125910e+01,3.368446673882743880e+01,-7.204833769969848367e-01
3.699558024750590146e+00,1.920147777084548479e-01,-4.786681369269981445e+00,-1.808143641827849635e+01,1.832347416215536668e+02,-3.942034181419082350e-01,-1.447195731917507500e+00,-5.284535668936528374e+00,4.266296545955373176e+01,3.193049662605126571e+01,-7.164050344380843427e-01
3.700558175608862577e+00,1.872207624081559385e-01,-4.804673894357435415e+00,-1.789819188234783454e+01,1.831990506709066437e+02,-3.952442268395597313e-01,-1.452341724991283556e+00,-5.241850589766612778e+00,4.269402365580250347e+01,3.017652651327586000e+01,-7.123266918791857361e-01
3.701558326467135451e+00,1.824088448114551675e-01,-4.822483165115872161e+00,-1.771498304275200653e+01,1.831633597202596206e+02,-3.962850355372117273e-01,-1.457444947465793561e+00,-5.199135324964720972e+00,4.272332761733760975e+01,2.842255640049968690e+01,-7.082483493202852420e-01
3.702558477325407882e+00,1.775792060837743658e-01,-4.840109217246996387e+00,-1.753180989949119351e+01,1.831276687696125975e+02,-3.973258442348632791e-01,-1.462505473165381042e+00,-5.156391629030243173e+00,4.275087734415902929e+01,2.666858628772428119e+01,-7.041700067613866354e-01
3.703558628183680757e+00,1.727320273905267323e-01,-4.857552086452542994e+00,-1.734867245256521784e+01,1.830919778189655460e+02,-3.983666529325152750e-01,-1.467523375914397965e+00,-5.113621256462498543e+00,4.277667283626677630e+01,2.491461617494810810e+01,-7.000916642024861414e-01
3.704558779041953631e+00,1.678674898971320162e-01,-4.874811808434225568e+00,-1.716557070197416124e+01,1.830562868683185229e+02,-3.994074616301672709e-01,-1.472498729537190076e+00,-5.070825961760861311e+00,4.280071409366085078e+01,2.316064606217193500e+01,-6.960133216435857584e-01
3.705558929900226062e+00,1.629857747690098002e-01,-4.891888418893755031e+00,-1.698250464771810542e+01,1.830205959176714998e+02,-4.004482703278187672e-01,-1.477431607858103124e+00,-5.028007499424703042e+00,4.282300111634123851e+01,2.140667594939652929e+01,-6.919349790846871517e-01
3.706559080758498936e+00,1.580870631715733943e-01,-4.908781953532868059e+00,-1.679947428979689406e+01,1.829849049670244483e+02,-4.014890790254707631e-01,-1.482322084701488851e+00,-4.985167623953340232e+00,4.284353390430795372e+01,1.965270583662035619e+01,-6.878566365257866577e-01
3.707559231616771367e+00,1.531715362702446570e-01,-4.925492448053268468e+00,-1.661647962821068703e+01,1.829492140163774536e+02,-4.025298877231223149e-01,-1.487170233891690785e+00,-4.942308089846166652e+00,4.286231245756098929e+01,1.789873572384495048e+01,-6.837782939668879401e-01
3.708559382475044242e+00,1.482393752304367318e-01,-4.942019938156691161e+00,-1.643352066295932090e+01,1.829135230657304021e+02,-4.035706964207743108e-01,-1.491976129253061112e+00,-4.899430651602497910e+00,4.287933677610035943e+01,1.614476561106877739e+01,-6.796999514079875571e-01
3.709559533333316672e+00,1.432907612175715606e-01,-4.958364459544842617e+00,-1.625059739404295911e+01,1.828778321150833790e+02,-4.046115051184258071e-01,-1.496739844609943360e+00,-4.856537063721726000e+00,4.289460685992602862e+01,1.439079549829337168e+01,-6.756216088490889504e-01
3.710559684191589547e+00,1.383258753970622590e-01,-4.974526047919455962e+00,-1.606770982146143822e+01,1.828421411644363559e+02,-4.056523138160778030e-01,-1.501461453786689271e+00,-4.813629080703169194e+00,4.290812270903804659e+01,1.263682538551719858e+01,-6.715432662901884564e-01
3.711559835049861977e+00,1.333448989343307689e-01,-4.990504738982236788e+00,-1.588485794521491812e+01,1.828064502137893328e+02,-4.066931225137293548e-01,-1.506141030607643039e+00,-4.770708457046219486e+00,4.291988432343637072e+01,1.088285527274179287e+01,-6.674649237312898498e-01
3.712559985908134852e+00,1.283480129947902615e-01,-5.006300568434920883e+00,-1.570204176530324069e+01,1.827707592631422813e+02,-4.077339312113813508e-01,-1.510778648897155740e+00,-4.727776947250192485e+00,4.292989170312102232e+01,9.128885159965619778e+00,-6.633865811723893557e-01
3.713560136766407282e+00,1.233353987438626786e-01,-5.021913571979212065e+00,-1.551926128172656583e+01,1.827350683124952866e+02,-4.087747399090328471e-01,-1.515374382479571569e+00,-4.684836305814481072e+00,4.293814484809199428e+01,7.374915047190228279e+00,-6.593082386134907491e-01
3.714560287624680157e+00,1.183072373469610528e-01,-5.037343785316847011e+00,-1.533651649448473187e+01,1.826993773618482351e+02,-4.098155486066848430e-01,-1.519928305179242267e+00,-4.641888287238401745e+00,4.294464375834929371e+01,5.620944934414040972e+00,-6.552298960545902551e-01
3.715560438482952588e+00,1.132637099695074229e-01,-5.052591244149529537e+00,-1.515380740357790046e+01,1.826636864112012120e+02,-4.108563573043363393e-01,-1.524440490820511585e+00,-4.598934646021346495e+00,4.294938843389291350e+01,3.866974821638649473e+00,-6.511515534956916484e-01
3.716560589341225462e+00,1.082049977769148491e-01,-5.067655984178993656e+00,-1.497113400900591351e+01,1.826279954605541889e+02,-4.118971660019883352e-01,-1.528911013227731042e+00,-4.555977136662631821e+00,4.295237887472285365e+01,2.113004708862462167e+00,-6.470732109367911544e-01
3.717560740199497893e+00,1.031312819346054122e-01,-5.082538041106946736e+00,-1.478849631076892734e+01,1.825923045099071658e+02,-4.129379746996398870e-01,-1.533339946225244832e+00,-4.513017513661652380e+00,4.295361508083911417e+01,3.590345960870706676e-01,-6.429948683778925478e-01
3.718560891057770768e+00,9.804274360799201948e-02,-5.097237450635121014e+00,-1.460589430886678386e+01,1.825566135592601142e+02,-4.139787833972918829e-01,-1.537727363637404476e+00,-4.470057531517722005e+00,4.295309705224170216e+01,-1.394935516689102428e+00,-6.389165258189920538e-01
3.719561041916043198e+00,9.293956396249682117e-02,-5.111754248465225636e+00,-1.442332800329964115e+01,1.825209226086131196e+02,-4.150195920949433792e-01,-1.542073339288553502e+00,-4.427098944730234464e+00,4.295082478893061051e+01,-3.148905629464508138e+00,-6.348381832600934471e-01
3.720561192774316073e+00,8.782192416353275244e-02,-5.126088470298991062e+00,-1.424079739406734113e+01,1.824852316579660680e+02,-4.160604007925953751e-01,-1.546377947003044095e+00,-4.384143507798506256e+00,4.294679829090584633e+01,-4.902875742240681234e+00,-6.307598407011929531e-01
3.721561343632588947e+00,8.269000537651968741e-02,-5.140240151838131766e+00,-1.405830248116996373e+01,1.824495407073190449e+02,-4.171012094902473710e-01,-1.550641260605222005e+00,-4.341192975221909833e+00,4.294101755816740251e+01,-6.656845855016868541e+00,-6.266814981422925701e-01
3.722561494490861378e+00,7.754398876687741693e-02,-5.154209328784362221e+00,-1.387584326460758888e+01,1.824138497566720218e+02,-4.181420181878989228e-01,-1.554863353919432756e+00,-4.298249101499819425e+00,4.293348259071527906e+01,-8.410815967792260039e+00,-6.226031555833939635e-01
3.723561645349134253e+00,7.238405550001887623e-02,-5.167996036839413776e+00,-1.369341974438005316e+01,1.823781588060249703e+02,-4.191828268855508632e-01,-1.559044300770028091e+00,-4.255313641131550639e+00,4.292419338854947597e+01,-1.016478608056843314e+01,-6.185248130244934694e-01
3.724561796207406683e+00,6.721038674136620150e-02,-5.181600311704993800e+00,-1.351103192048752355e+01,1.823424678553779472e+02,-4.202236355832024151e-01,-1.563184174981351982e+00,-4.212388348616499023e+00,4.291314995167000745e+01,-1.191875619334383885e+01,-6.144464704655947518e-01
3.725561947065679558e+00,6.202316365633235573e-02,-5.195022189082837194e+00,-1.332867979292983485e+01,1.823067769047309241e+02,-4.212644442808544110e-01,-1.567283050377755949e+00,-4.169474978453978409e+00,4.290035228007684509e+01,-1.367272630612001194e+01,-6.103681279066943688e-01
3.726562097923951988e+00,5.682256741033944736e-02,-5.208261704674647774e+00,-1.314636336170714870e+01,1.822710859540839010e+02,-4.223052529785059628e-01,-1.571341000783584185e+00,-4.126575285143381677e+00,4.288580037377001730e+01,-1.542669641889541765e+01,-6.062897853477957621e-01
3.727562248782224863e+00,5.160877916880041855e-02,-5.221318894182161330e+00,-1.296408262681930346e+01,1.822353950034368779e+02,-4.233460616761579587e-01,-1.575358100023187991e+00,-4.083691023184024438e+00,4.286949423274950277e+01,-1.718066653167159075e+01,-6.022114427888952681e-01
3.728562399640497294e+00,4.638198009713741937e-02,-5.234193793307082565e+00,-1.278183758826646255e+01,1.821997040527898548e+02,-4.243868703738094550e-01,-1.579334421920911558e+00,-4.040823947075301348e+00,4.285143385701532281e+01,-1.893463664444699646e+01,-5.981331002299965505e-01
3.729562550498770168e+00,4.114235136076341282e-02,-5.246886437751147270e+00,-1.259962824604846254e+01,1.821640131021428033e+02,-4.254276790714614509e-01,-1.583270040301106185e+00,-3.997975811316527572e+00,4.283161924656745612e+01,-2.068860675722316955e+01,-5.940547576710961675e-01
3.730562701357042599e+00,3.589007412510045181e-02,-5.259396863216061035e+00,-1.241745460016546510e+01,1.821283221514958086e+02,-4.264684877691129472e-01,-1.587165028988116067e+00,-3.955148370407096436e+00,4.281005040140591689e+01,-2.244257686999856105e+01,-5.899764151121975608e-01
3.731562852215315473e+00,3.062532955556148545e-02,-5.271725105403554323e+00,-1.223531665061730855e+01,1.820926312008487571e+02,-4.275092964667649431e-01,-1.591019461806292501e+00,-3.912343378846322661e+00,4.278672732153069802e+01,-2.419654698277473415e+01,-5.858980725532970668e-01
3.732563003073587904e+00,2.534829881756871933e-02,-5.283871200015338943e+00,-1.205321439740415457e+01,1.820569402502017340e+02,-4.285501051644164949e-01,-1.594833412579979903e+00,-3.869562591133600016e+00,4.276165000694180662e+01,-2.595051709555015407e+01,-5.818197299943983491e-01
3.733563153931860779e+00,2.005916307653500194e-02,-5.295835182753144466e+00,-1.187114784052584326e+01,1.820212492995547109e+02,-4.295909138620684908e-01,-1.598606955133529350e+00,-3.826807761768245442e+00,4.273481845763922848e+01,-2.770448720832631295e+01,-5.777413874354979662e-01
3.734563304790133209e+00,1.475810349788255274e-02,-5.307617089318679149e+00,-1.168911697998253452e+01,1.819855583489076878e+02,-4.306317225597199871e-01,-1.602340163291285258e+00,-3.784080645249650932e+00,4.270623267362297781e+01,-2.945845732110173287e+01,-5.736630448765993595e-01
3.735563455648406084e+00,9.445301247024225424e-03,-5.319216955413675230e+00,-1.150712181577406845e+01,1.819498673982606363e+02,-4.316725312573719830e-01,-1.606033110877598702e+00,-3.741382996077132095e+00,4.267589265489305461e+01,-3.121242743387789176e+01,-5.695847023176988655e-01
3.736563606506678514e+00,4.120937489382251601e-03,-5.330634816739840964e+00,-1.132516234790060494e+01,1.819141764476136416e+02,-4.327133399550235349e-01,-1.609685871716814098e+00,-3.698716568750083145e+00,4.264379840144945888e+01,-3.296639754665328326e+01,-5.655063597588002589e-01
3.737563757364951389e+00,-1.214806609630558407e-03,-5.341870708998907702e+00,-1.114323857636198056e+01,1.818784854969665901e+02,-4.337541486526754753e-01,-1.613298519633282524e+00,-3.656083117767819690e+00,4.260994991329216219e+01,-3.472036765942947056e+01,-5.614280171998997648e-01
3.738563908223224264e+00,-6.561749884594254151e-03,-5.352924667892589916e+00,-1.096135050115828058e+01,1.818427945463195670e+02,-4.347949573503274712e-01,-1.616871128451350392e+00,-3.613484397629714628e+00,4.257434719042119298e+01,-3.647433777220565787e+01,-5.573496746409993818e-01
3.739564059081496694e+00,-1.191971117008900488e-02,-5.363796729122602969e+00,-1.077949812228958315e+01,1.818071035956725439e+02,-4.358357660479790230e-01,-1.620403771995363451e+00,-3.570922162835141744e+00,4.253699023283656544e+01,-3.822830788498104937e+01,-5.532713320821007752e-01
3.740564209939769569e+00,-1.728850930070201242e-02,-5.374486928390676432e+00,-1.059768143975572485e+01,1.817714126450254923e+02,-4.368765747456310189e-01,-1.623896524089672777e+00,-3.528398167883418868e+00,4.249787904053825116e+01,-3.998227799775723668e+01,-5.491929895232001702e-01
3.741564360798041999e+00,-2.266796311101098096e-02,-5.384995301398520340e+00,-1.041590045355687266e+01,1.817357216943784692e+02,-4.379173834432825707e-01,-1.627349458558623008e+00,-3.485914167273936659e+00,4.245701361352626435e+01,-4.173624811053262817e+01,-5.451146469643015635e-01
3.742564511656314874e+00,-2.805789143560308979e-02,-5.395321883847864264e+00,-1.023415516369286138e+01,1.817000307437314461e+02,-4.389581921409345111e-01,-1.630762649226565220e+00,-3.443471915506013392e+00,4.241439395180059080e+01,-4.349021822330881548e+01,-5.410363044054011805e-01
3.743564662514587305e+00,-3.345811310905609515e-02,-5.405466711440420013e+00,-1.005244557016385265e+01,1.816643397930844230e+02,-4.399990008385860629e-01,-1.634136169917843828e+00,-3.401073167079039727e+00,4.237002005536125182e+01,-4.524418833608420698e+01,-5.369579618465025739e-01
3.744564813372860179e+00,-3.886844696595719711e-02,-5.415429819877914497e+00,-9.870771672969686605e+00,1.816286488424373999e+02,-4.410398095362380588e-01,-1.637470094456809688e+00,-3.358719676492332606e+00,4.232389192420821900e+01,-4.699815844886039429e+01,-5.328796192876020799e-01
3.745564964231132610e+00,-4.428871184088409296e-02,-5.425211244862061299e+00,-9.689133472110521339e+00,1.815929578917903768e+02,-4.420806182338895551e-01,-1.640764496667807659e+00,-3.316413198245286242e+00,4.227600955834152785e+01,-4.875212856163578579e+01,-5.288012767287033622e-01
3.746565115089405484e+00,-4.971872656842404870e-02,-5.434811022094587329e+00,-9.507530967586198756e+00,1.815572669411433253e+02,-4.431214269315415510e-01,-1.644019450375188374e+00,-3.274155486837214912e+00,4.222637295776114286e+01,-5.050609867441197309e+01,-5.247229341698029792e-01
3.747565265947677915e+00,-5.515830998315464362e-02,-5.444229187277205284e+00,-9.325964159396875175e+00,1.815215759904963306e+02,-4.441622356291931029e-01,-1.647235029403296913e+00,-3.231948296767512385e+00,4.217498212246709954e+01,-5.226006878718736459e+01,-5.206445916109043726e-01
3.748565416805950790e+00,-6.060728091966329639e-02,-5.453465776111642072e+00,-9.144433047542397830e+00,1.814858850398492791e+02,-4.452030443268450988e-01,-1.650411307576483466e+00,-3.189793382535494715e+00,4.212183705245935528e+01,-5.401403889996352348e+01,-5.165662490520038785e-01
3.749565567664223220e+00,-6.606545821252760020e-02,-5.462520824299611277e+00,-8.962937632022921264e+00,1.814501940892022560e+02,-4.462438530244965951e-01,-1.653548358719093558e+00,-3.147692498640553893e+00,4.206693774773795269e+01,-5.576800901273894340e+01,-5.124879064931051609e-01
3.750565718522496095e+00,-7.153266069633479329e-02,-5.471394367542838921e+00,-8.781477912838287381e+00,1.814145031385552329e+02,-4.472846617221485910e-01,-1.656646256655477156e+00,-3.105647399582007750e+00,4.201028420830285626e+01,-5.752197912551510228e+01,-5.084095639342047779e-01
3.751565869380768525e+00,-7.700870720566255212e-02,-5.480086441543039477e+00,-8.600053889988657829e+00,1.813788121879082098e+02,-4.483254704198001428e-01,-1.659705075209979563e+00,-3.063659839859247835e+00,4.195187643415410150e+01,-5.927594923829052220e+01,-5.043312213753061712e-01
3.752566020239041400e+00,-8.249341657509817738e-02,-5.488597082001938077e+00,-8.418665563473867408e+00,1.813431212372611583e+02,-4.493662791174520832e-01,-1.662724888206951190e+00,-3.021731573971591089e+00,4.189171442529164580e+01,-6.102991935106668109e+01,-5.002528788164056772e-01
3.753566171097313831e+00,-8.798660763921929695e-02,-5.496926324621250082e+00,-8.237312933294081319e+00,1.813074302866141636e+02,-4.504070878151036350e-01,-1.665705769470737563e+00,-2.979864356418429949e+00,4.182979818171554598e+01,-6.278388946384210101e+01,-4.961745362575070706e-01
3.754566321955586705e+00,-9.348809923261321153e-02,-5.505074205102699736e+00,-8.055995999449136136e+00,1.812717393359671121e+02,-4.514478965127556309e-01,-1.668647792825688203e+00,-2.938059941699080468e+00,4.176612770342573100e+01,-6.453785957661825989e+01,-4.920961936986065766e-01
3.755566472813859580e+00,-9.899771018985994986e-02,-5.513040759148008618e+00,-7.874714761939113572e+00,1.812360483853200890e+02,-4.524887052104076268e-01,-1.671551032096150191e+00,-2.896320084312916432e+00,4.170070299042225059e+01,-6.629182968939444720e+01,-4.880178511397061381e-01
3.756566623672132010e+00,-1.045152593455395545e-01,-5.520826022458885873e+00,-7.693469220764089123e+00,1.812003574346730659e+02,-4.535295139080591786e-01,-1.674415561106470163e+00,-2.854646538759310737e+00,4.163352404270511187e+01,-6.804579980216983870e+01,-4.839395085808074759e-01
3.757566774530404885e+00,-1.100405655342393124e-01,-5.528430030737064627e+00,-7.512259375923910909e+00,1.811646664840260144e+02,-4.545703226057111190e-01,-1.677241453680997862e+00,-2.813041059537581212e+00,4.156459086027426508e+01,-6.979976991494602601e+01,-4.798611660219070374e-01
3.758566925388677316e+00,-1.155734475905369069e-01,-5.535852819684254023e+00,-7.331085227418735251e+00,1.811289755333789913e+02,-4.556111313033626709e-01,-1.680028783644078816e+00,-2.771505401147118963e+00,4.149390344312978129e+01,-7.155374002772141750e+01,-4.757828234630084308e-01
3.759567076246950190e+00,-1.211137243490196663e-01,-5.543094425002183634e+00,-7.149946775248401387e+00,1.810932845827319682e+02,-4.566519400010146668e-01,-1.682777624820063433e+00,-2.730041318087240931e+00,4.142146179127158234e+01,-7.330771014049760481e+01,-4.717044809041079367e-01
3.760567227105222621e+00,-1.266612146442651077e-01,-5.550154882392564382e+00,-6.968844019413070079e+00,1.810575936320849451e+02,-4.576927486986661631e-01,-1.685488051033297019e+00,-2.688650564857340886e+00,4.134726590469973928e+01,-7.506168025327299631e+01,-4.676261383452093301e-01
3.761567377963495495e+00,-1.322157373108606426e-01,-5.557034227557124062e+00,-6.787776959912580566e+00,1.810219026814379220e+02,-4.587335573963181590e-01,-1.688160136108129317e+00,-2.647334895956733991e+00,4.127131578341418106e+01,-7.681565036604918362e+01,-4.635477957863088916e-01
3.762567528821767926e+00,-1.377771111833838158e-01,-5.563732496197577149e+00,-6.606745596747092719e+00,1.809862117307908989e+02,-4.597743660939697108e-01,-1.690793953868906074e+00,-2.606096065884812241e+00,4.119361142741498583e+01,-7.856962047882457512e+01,-4.594694532274102294e-01
3.763567679680040801e+00,-1.433451550964219834e-01,-5.570249724015648773e+00,-6.425749929916448444e+00,1.809505207801438473e+02,-4.608151747916217067e-01,-1.693389578139977480e+00,-2.564935829140893908e+00,4.111415283670207543e+01,-8.032359059160076242e+01,-4.553911106685097909e-01
3.764567830538313231e+00,-1.489196878845527039e-01,-5.576585946713053410e+00,-6.244789959420804948e+00,1.809148298294968242e+02,-4.618559834892732030e-01,-1.695947082745688839e+00,-2.523855940224368766e+00,4.103294001127552093e+01,-8.207756070437615392e+01,-4.513127681096111288e-01
3.765567981396586106e+00,-1.545005283823633890e-01,-5.582741199991516190e+00,-6.063865685260001470e+00,1.808791388788498011e+02,-4.628967921869251989e-01,-1.698466541510390115e+00,-2.482858153634557308e+00,4.094997295113526548e+01,-8.383153081715231281e+01,-4.472344255507106903e-01
3.766568132254858536e+00,-1.600874954244315140e-01,-5.588715519552752475e+00,-5.882977107434202324e+00,1.808434479282027780e+02,-4.639376008845766952e-01,-1.700948028258426836e+00,-2.441944223870847530e+00,4.086525165628135881e+01,-8.558550092992773273e+01,-4.431560829918120281e-01
3.767568283113131411e+00,-1.656804078453445461e-01,-5.594508941098486510e+00,-5.702124225943246749e+00,1.808077569775557549e+02,-4.649784095822286911e-01,-1.703391616814148968e+00,-2.401115905432559927e+00,4.077877612671373697e+01,-8.733947104270389161e+01,-4.390777404329115896e-01
3.768568433971403842e+00,-1.712790844796799883e-01,-5.600121500330434543e+00,-5.521307040787291953e+00,1.807720660269087318e+02,-4.660192182798802429e-01,-1.705797381001902702e+00,-2.360374952819083383e+00,4.069054636243247813e+01,-8.909344115547931153e+01,-4.349993978740129275e-01
3.769568584829676716e+00,-1.768833441620252800e-01,-5.605553232950319931e+00,-5.340525551966180728e+00,1.807363750762616803e+02,-4.670600269775322388e-01,-1.708165394646037116e+00,-2.319723120529738392e+00,4.060056236343750413e+01,-9.084741126825547042e+01,-4.309210553151124889e-01
3.770568735687949147e+00,-1.824930057269578687e-01,-5.610804174659859811e+00,-5.159779759480070283e+00,1.807006841256146572e+02,-4.681008356751837907e-01,-1.710495731570897959e+00,-2.279162163063913393e+00,4.050882412972889313e+01,-9.260138138103089034e+01,-4.268427127562138268e-01
3.771568886546222021e+00,-1.881078880090652217e-01,-5.615874361160778427e+00,-4.979069663328803408e+00,1.806649931749676341e+02,-4.691416443728357311e-01,-1.712788465600835863e+00,-2.238693834920927106e+00,4.041533166130655275e+01,-9.435535149380704922e+01,-4.227643701973133883e-01
